sumber_data,aplikasi,date,username,text,clean_text
playstore,gojek_driver,2018-01-30,Muhammad Nur Kholis Majid,Order banyak yg terlewat. Padahal autobid. Sebaiknya ada fitur chat langsung dengan customer di aplikasi,order terlewat autobid fitur chat langsung customer aplikasi
playstore,gojek_driver,2018-02-19,Shandy Lesmana,Tolong fake gps,tolong fake gps
playstore,gojek_driver,2018-02-01,Alfian Arif Pratama,Request penghasilannya dirincikan dong om. Kaya apk sebelah. Biar tambah semangat,request penghasilannya dirincikan kaya apk sebelah biar semangat
playstore,gojek_driver,2018-02-03,Alifro Maldini,Semoga aplikasinya semakin baik ya,semoga aplikasinya
playstore,gojek_driver,2018-01-30,Indra Darmawan,"Alangkah lebih baiknya di tambahin changlog nya bosku jadi paham apa yg di fix jgn di ganti dengan kata"" lebai...",alangkah baiknya tambahin changlog bosku paham fix ganti lebai
playstore,gojek_driver,2018-02-06,A Google user,Versi terbaru buat driver yg hpnya ori tanpa rooting sedikit dapat order,versi terbaru driver hpnya ori rooting order
playstore,gojek_driver,2018-02-02,Jason Christian,Aplikasi sering error,aplikasi error
playstore,gojek_driver,2018-02-15,Dedi Susanto,Uuasemmmm sejak update 3.3.1 kacau semuanya,uuasemmmm update kacau
playstore,gojek_driver,2018-02-09,Fitra Alif,Tolong di berantas dong min driver yang pakai tuyul,tolong berantas driver pakai tuyul
playstore,gojek_driver,2018-02-03,Wisnu Cruisser,kenapa tiap masuk orderan tidak ada suara notifnya min . ..,masuk orderan suara notifnya
playstore,gojek_driver,2018-02-21,Aribowo Nugroho,Tambahin fitur buat detect hp yang rooted,tambahin fitur detect hp rooted
playstore,gojek_driver,2018-02-16,Roberto Siallagan,Lumayan,lumayan
playstore,gojek_driver,2018-02-09,Nose Angga,Min ini kenapa menu pesannya ga bisa dibuka ya -_- tolong ditingkatlan lagi 👍,menu pesannya dibuka tolong ditingkatlan
playstore,gojek_driver,2018-01-28,Maulana Hadi,Persembahan anak bangsa yg membawa berkah dan manfaat bagi masyarakat luas..#ThankSoMuch,persembahan anak bangsa membawa berkah manfaat masyarakat luas
playstore,gojek_driver,2018-01-31,IlhamTopik Taufik,Alhamdulillah orderan rame kembali. Thanks gojek,alhamdulillah orderan rame gojek
playstore,gojek_driver,2018-01-30,Jordy Setiawan,Tambahin fitur live location.,tambahin fitur live location
playstore,gojek_driver,2018-01-30,A Google user,We are patner not your slave.. Be fair please...,patner slave fair please
playstore,gojek_driver,2018-02-03,kui beatbox,Fasilitas chat seharusnya tidak hanya di go ride aja go food seharusnya juga ada!!!,fasilitas chat go ride go food
playstore,gojek_driver,2018-02-05,Anak Mami,next update ditambah fitur bantuan pengaduan buat driver,next update ditambah fitur bantuan pengaduan driver
playstore,gojek_driver,2018-02-15,rio coyoi,Bugs Aplikasi banyak bugs gak mampu bayar developer,bugs aplikasi bugs bayar developer
playstore,gojek_driver,2018-02-10,Alfian Arif Pratama,Kenapa routenya lewat toll lagi om 😤😤.,routenya toll
playstore,gojek_driver,2018-02-05,Mikhail Iqram,Coba diadakan fitur transfer gopay sesama driver...,coba diadakan fitur transfer gopay driver
playstore,gojek_driver,2018-02-23,Ery Erdo,Your joke isn't funny...freak,joke isnt funnyfreak
playstore,gojek_driver,2018-02-12,A Google user,aplikasi anak bangsa harus diperjuangkan,aplikasi anak bangsa diperjuangkan
playstore,gojek_driver,2018-02-03,A Google user,fake gps merajalela,fake gps merajalela
playstore,gojek_driver,2018-02-03,A Google user,Semenjak update orderan tbtb lsung jadi sepi paraah.,semenjak update orderan tbtb lsung sepi paraah
playstore,gojek_driver,2018-02-05,Yulita Endang,Saya tunggu updatenya di app store,tunggu updatenya app store
playstore,gojek_driver,2018-04-11,Djaja Saputra,Gimana ini tabrakan sama tambahan feature baru.,gimana tabrakan tambahan feature
playstore,gojek_driver,2018-02-08,A Google user,Update yg baru,update
playstore,gojek_driver,2018-02-07,A Google user,Tingkatkan lg kualitas IT nya,tingkatkan kualitas
playstore,gojek_driver,2018-02-20,Rian Gaspersz,Terlalu berat batre cepat habis,berat batre cepat habis
playstore,gojek_driver,2018-02-21,Iqbal Zachary,Susah cari order,susah cari order
playstore,gojek_driver,2018-02-06,danny dwi arsono,Aplikasi masih sering eror,aplikasi eror
playstore,gojek_driver,2018-02-06,Toole 11,tambah anyep orderan.. gk jls,anyep orderan gk jls
playstore,gojek_driver,2018-02-14,Ridwan Ramadhan,Semoga map semakin akurat. Thanks,semoga map akurat
playstore,gojek_driver,2018-01-29,Ridwan Ahmad Maarif,Iya makasih yah udah diet:*,iya makasih yah udah diet
playstore,gojek_driver,2018-02-24,Teguh Ramri,Ringtone Notifikasi.. please ganti gan..,ringtone notifikasi please ganti gan
playstore,gojek_driver,2018-02-07,farid wajdi,Order semakin sepii,order sepii
playstore,gojek_driver,2018-02-12,Zano Zano,Fair enough as this time,fair enough time
playstore,gojek_driver,2018-02-23,boma isman,tak seindah dahulu,seindah
playstore,gojek_driver,2018-03-12,razka gesya,anyeb bngt orderanya,anyeb bngt orderanya
playstore,gojek_driver,2018-01-30,dian andriansyah,Satu aspal,aspal
playstore,gojek_driver,2018-02-20,Kadmuddin Adinatta,Mantap applikasinya,mantap applikasinya
playstore,gojek_driver,2018-02-12,Aulia Santri,Sangat membantu,membantu
playstore,gojek_driver,2018-02-21,A Google user,Oh yesss,oh yesss
playstore,gojek_driver,2018-02-21,Sofi Yanto,Yes yes yes,yes yes yes
playstore,gojek_driver,2018-01-28,fariz firdaus,Dabest,dabest
playstore,gojek_driver,2018-02-19,syncthink mrfay,Best app to pay,best app pay
playstore,gojek_driver,2018-01-31,Eel Tian,Lovely to have this one,lovely one
playstore,gojek_driver,2018-02-21,bambang hariyanto,Mantap,mantap
playstore,gojek_driver,2018-01-30,ajes rodrigues,Mantab,mantab
playstore,gojek_driver,2018-02-05,A Google user,Hebaaaattt,hebaaaattt
playstore,gojek_driver,2018-02-11,jhonny travolta,Ok,
playstore,gojek_driver,2018-02-15,ahmad uciell muciell munyuk keciell,Suka,suka
playstore,gojek_driver,2018-02-23,ricko adrian,Indonesia .... Good Job,good job
playstore,gojek_driver,2018-02-25,arief nafrizal,bebek bebek,bebek bebek
playstore,gojek_driver,2018-02-09,Agus Hariyadi,thx... good job.,good job
playstore,gojek_driver,2018-01-29,irul bbm,Good jobs,good jobs
playstore,gojek_driver,2018-01-30,UNITIME Project,Good Narik,good narik
playstore,gojek_driver,2018-02-09,iful nompo,Good applycation,good applycation
playstore,gojek_driver,2018-02-09,Amin Bi,good app,good app
playstore,gojek_driver,2018-02-17,Gojek Manuel,Easy to use,easy use
playstore,gojek_driver,2018-02-20,Odik Suwendi,Nice app,nice app
playstore,gojek_driver,2018-02-22,A Google user,good,good
playstore,gojek_driver,2018-01-30,AHMAD HERMAWAN,Good,good
playstore,gojek_driver,2018-01-31,Parot Merah,Good,good
playstore,gojek_driver,2018-02-02,Guss Indra,Nice,nice
playstore,gojek_driver,2018-02-04,AKHMAD RIYADI,Good,good
playstore,gojek_driver,2018-02-12,A Google user,Amazing,amazing
playstore,gojek_driver,2018-02-22,Dadan Sujana,Good,good
playstore,gojek_driver,2018-02-14,selamet haer,Good...,good
playstore,gojek_driver,2018-02-06,yans ozzora,Good Good,good good
playstore,gojek_driver,2018-02-28,Wahyu Muhammad,Kecurangan sistem IT Gojek Indonesia This really bad service,kecurangan sistem gojek really bad service
playstore,gojek_driver,2018-01-10,Mas Agus,Masih banyak yang harus diperbaiki. Saya pernah mengajukan komplain,diperbaiki mengajukan komplain
playstore,gojek_driver,2018-01-13,Hadi Krisnanda,Great idea with the chat,great idea chat
playstore,gojek_driver,2018-01-16,Putu Agus Indrawan,Kenapa GORIDE selalu double booking ? Bahkan ada pelanggan sampai uninstall aplikasi gojeknya karena tetap orderanya masuk terus ke driver lain. Tolong diperbaiki segera agar tidak merusak n merugikan driver.,goride double booking pelanggan uninstall aplikasi gojeknya orderanya masuk driver tolong diperbaiki merusak merugikan driver
playstore,gojek_driver,2018-01-21,Dimas Adithya,Daripada dibikin kuning,dibikin kuning
playstore,gojek_driver,2018-02-11,A Google user,Min kenapa yah saya suka ketinggalan mulu gpsnya pas saya sudah di bec tapi orderannya yg dapet ke saya malah ada dicimahi jadi ribet gitu sama harus nungguin lama biar gpsnya akurat so sad :((,yah suka ketinggalan mulu gpsnya pas bec orderannya dapet dicimahi ribet gitu nungguin biar gpsnya akurat sad
playstore,gojek_driver,2018-01-01,mitzhu adjie,"Expectations 🎉😎 Reality 😭😤 We are your partners not your slave... Remember it ""PARTNERS!!! "" You were nothing without us... Threat us better... Perhaps An add for customer live position will reduce fictive order",expectations reality partners slave remember partners nothing without us threat us better perhaps customer live position will reduce fictive order
playstore,gojek_driver,2018-01-13,maherdy yudantara,Sistem penilaian lebih merugikan driver,sistem penilaian merugikan driver
playstore,gojek_driver,2018-01-27,cahya ade,Kapan ada di ios? Menambah masukan,ios menambah masukan
playstore,gojek_driver,2018-01-19,Zeedney Barox,"Saya sebagai driver gojek sangat kecewa sekali daftar gojek. Karna banyak sekali para driver yg menggunakan ""TUYUL"" atau bisa juga dengan cara kotor. mereka untuk mencari uang. Saya pernah ditawari itu tapi saya menolak. Mohon ditindaklanjuti.",driver gojek kecewa daftar gojek driver tuyul kotor mencari uang ditawari menolak mohon ditindaklanjuti
playstore,gojek_driver,2017-12-25,Ahmad Catur,Kebiasaan kalo update,kebiasaan kalo update
playstore,gojek_driver,2017-12-22,fachri tri utama,tambahin fitur chat/call ke costumer dong.. biar ga perlu kena pulsa lg,tambahin fitur chatcall costumer biar kena pulsa
playstore,gojek_driver,2017-12-30,A Google user,Dear Gojek develover. Tolong dong dibuat switch on/off untuk pilihan gofood,dear gojek develover tolong switch onoff pilihan gofood
playstore,gojek_driver,2018-02-13,taufik gojek,parah.... orderan banyak nyangkut ke yg pake fake gps... hp ane orian... kebagian sisa nya yg jauh jauh dah gofood jarang skrg mah,parah orderan nyangkut pake fake gps hp ane orian kebagian sisa dah gofood jarang skrg mah
playstore,gojek_driver,2018-01-14,Dimas Aditya Pratama,Tolong adakan filter untuk menerima orderan,tolong adakan filter menerima orderan
playstore,gojek_driver,2018-01-27,Afiatni Haryono,Management nya buruk,management buruk
playstore,gojek_driver,2018-01-23,Adri Wijanarko,Tolong maps nya di perbaiki sistemnya di akurat kan lagi,tolong maps perbaiki sistemnya akurat
playstore,gojek_driver,2018-01-27,Randy Princeton,Tolong dong,tolong
playstore,gojek_driver,2017-12-24,Mohammad Dzikri Alghifari,Alangkah lebih baik lagi jika ditambahkan feature chat dan call tanpa harus menggunakan pulsa,alangkah feature chat call pulsa
playstore,gojek_driver,2018-01-24,Bayu Yuliansyah,akun jadi gagu tanpa alasan yg jelas,akun gagu alasan
playstore,gojek_driver,2017-12-23,angga martyas,Tolong adain fitur chat nya,tolong adain fitur chat
playstore,gojek_driver,2018-01-28,A Google user,Kie ordrn sulit banget masuk... You yg gacor kok gacor babget...ampe seumpama buang tai aja ordran nunggu... Sedang yg gagu pagi pe malam ordrn cuma berapa.... Coba para penguasa lihat ke bawah...jangan Cari untung diri ... Lihat driper2 anda.... Ingat mati ndan....,kie ordrn sulit banget masuk gacor gacor babgetampe seumpama buang tai ordran nunggu gagu pe ordrn coba penguasa lihat bawahjangan cari untung lihat driper mati ndan
playstore,gojek_driver,2017-12-24,Fajar Anwar,tolong diperbaiki lagi om,tolong diperbaiki
playstore,gojek_driver,2018-01-22,Deka Teguh Irianto,Masukan saja,masukan
playstore,gojek_driver,2017-12-22,Mandala 2006,Keren update terbarunya,keren update terbarunya
playstore,gojek_driver,2018-01-26,Bayu Iskandar,Masukan untuk developer GO-JEK,masukan developer gojek
playstore,gojek_driver,2017-12-24,soerjo cilik,Jangan hanya driver yang menerima suspend,driver menerima suspend
playstore,gojek_driver,2018-01-18,Nikisae_ Art,Lebih baiknya ditambahkan penilaian untuk customer agar bisa mengurangi customer yang tidak baik apalagi yang suka order fiktif,baiknya penilaian customer mengurangi customer suka order fiktif
playstore,gojek_driver,2018-01-14,Novian Dwi Iswanto,Tolong lebih transparan lagi,tolong transparan
playstore,gojek_driver,2018-02-01,Athalla Riski Riski,Kok saya gx bisa donlod apl gojek driver nya. Persi yg baru dong Saya blm d kasih orderan jga Padahal saya udah d posisi yg ramai Tetep gx gx daper orderan jga Saya minta tolong banget,gx donlod apl gojek driver persi blm orderan jga udah posisi ramai tetep gx gx daper orderan jga tolong banget
playstore,gojek_driver,2017-12-24,Turbo.Muhammad. Yunus,jgn ngeblas lg kondisi cuaca apapun sama order2 fiktiv harus di perhatikan lagi. thanks karya anak bangsa,ngeblas kondisi cuaca apapun order fiktiv perhatikan karya anak bangsa
playstore,gojek_driver,2018-01-19,wawan kurniawan,Versi ini kl di wilayah merah kadang orderan ga Ada masuk,versi kl wilayah merah kadang orderan masuk
playstore,gojek_driver,2018-01-24,Yosa Prasetyo,Tolong dong yang pake aplikasi tuyul . mod Dan sebagainya segera Di tindak ... Kasihan yang pake aplikasi ori .... Kalok aplikasi kek gtu Di perbolehin mending makek aja aplikasi kek gtuan ....,tolong pake aplikasi tuyul mod tindak kasihan pake aplikasi ori kalok aplikasi kek gtu perbolehin mending makek aplikasi kek gtuan
playstore,gojek_driver,2018-01-14,nasa Surabaya,Update memang perlu,update
playstore,gojek_driver,2018-01-19,Noth Eza,"Apakah pihak GoJek sampai saat ini ini tidak memiliki sistem untuk mendeteksi Fake GPS?? Karena masi banyak driver yg mencari nafkah dengan cara yg ""lurus""",gojek memiliki sistem mendeteksi fake gps masi driver mencari nafkah lurus
playstore,gojek_driver,2018-02-06,Adam yahya,Saran saya ditambah security appnya ,saran ditambah security appnya
playstore,gojek_driver,2018-02-22,Surya Hazel,Tolong dong yang pake tuyul di banned permanen contoh kaya uber gabisa main curang.. Kasian kita kita cuma kebagian sisa min.. Makasih salam satu aspal,tolong pake tuyul banned permanen contoh kaya uber gabisa main curang kasian kebagian sisa makasih salam aspal
playstore,gojek_driver,2018-01-22,Muhammad Yusuf,Basmi fake gps (tuyul) ,basmi fake gps tuyul
playstore,gojek_driver,2018-01-24,Mohamad Dimas,Zona merah,zona merah
playstore,gojek_driver,2018-01-17,Try Noviansyah,Dear IT Team,dear team
playstore,gojek_driver,2018-01-25,rizal amin,Ini knp makin hari makin susah dpt order deh padahal uda di titik paling ramai,knp susah dpt order deh uda titik ramai
playstore,gojek_driver,2018-01-18,Fajar Bagus Permadi,Pihak IT nya buat apliaksi buat lawan yang memakai fake GPS lah. Kita driver yg mencari rejeki yang halal.,apliaksi lawan memakai fake gps driver mencari rejeki halal
playstore,gojek_driver,2017-12-28,Muh. Fiqhi Triansha,Ketika mendapatkan order dan membuka aplikasi dari tab notifikasi,order membuka aplikasi tab notifikasi
playstore,gojek_driver,2018-01-20,A Google user,Pengusung system nya otak taro dengkul goblok asli. Masa customer yg cancel performa driver turun,pengusung system otak taro dengkul goblok asli customer cancel performa driver turun
playstore,gojek_driver,2018-01-24,Nur iskandar,Saya senang menjadi driver gojek. Tapi gtw knpa akhir akhir ini saya udah ga pernah dapet order lagi. Gtw kena suspend atau apa,senang driver gojek gtw knpa udah dapet order gtw kena suspend
playstore,gojek_driver,2018-01-31,Marcel Gaming,Tolong dong stop penerimaan driver pihak gi mau makan apa nanti anak bini kali driver sebanyak sebelah orderan terbatas,tolong stop penerimaan driver gi makan anak bini kali driver sebelah orderan terbatas
playstore,gojek_driver,2018-01-27,A Google user,Sistem pembagian job gojek yang masih belum fair. Hanya diprioritaskan driver punya history job bangus saja. Sistemnya belum adil,sistem pembagian job gojek fair diprioritaskan driver history job bangus sistemnya adil
playstore,gojek_driver,2018-02-03,Samuel Kostaman,Tolong ada pilihan buat driver mau jalanin service apa,tolong pilihan driver jalanin service
playstore,gojek_driver,2018-01-22,satriyo wilogo,Tingkatkan aplikasinya yg sering error saat hujan.,tingkatkan aplikasinya error hujan
playstore,gojek_driver,2018-01-23,A Google user,Kalo bisa,kalo
playstore,gojek_driver,2018-02-12,Gian Abud,Makin lama point malah makin gede.. Ntar lama2 jadi 40 point terus 50 point.. Begitu aja seterusnya.. Kasian driver nya,point gede ntar point point kasian driver
playstore,gojek_driver,2018-01-01,MAS_ GUZAY,Sebaiknya diperbaiki untuk penilaiain atau komentar pelanggan suka muncul terlalu telat komentar dr penumpang..terimakasih,diperbaiki penilaiain komentar pelanggan suka muncul telat komentar dr penumpangterimakasih
playstore,gojek_driver,2018-01-05,A Google user,Tampilan bagus tp percuma jarang ada orderan meski masuk area kuning atau merah,tampilan bagus jarang orderan masuk area kuning merah
playstore,gojek_driver,2018-01-24,yoga putrap,updatelah pendapatan driver agar driver bisa memanagement keuangan nya lebih baik bukan cuma update tampilan aja,updatelah pendapatan driver driver memanagement keuangan update tampilan
playstore,gojek_driver,2018-01-12,Faisol Amor,Jember Di jember mesti sma donk ongkosnya kasian drivernya masak cuma 6400 cobra kalkulasi sama bensin N makanya klo Narik 10 sisa brapa tolong donk di naikkan.terima kasih sebelumnya.,jember jember mesti sma donk ongkosnya kasian drivernya masak cobra kalkulasi bensin narik sisa brapa tolong donk naikkanterima
playstore,gojek_driver,2018-01-04,Edy Pamungkas,POP UP NOTIFICATION SANGAT MENGGANGGU!,pop notification mengganggu
playstore,gojek_driver,2018-01-20,jamal Ludin,Yang paling penting,
playstore,gojek_driver,2018-01-18,Nur Alif Irawan,320 ANYEBB Dulu saat gojek versi 213 saya mendapatkan gofood . semenjak 320 saya dapat goshop yang useless . trimakasih gojek . saran buat gojek nih tolong bozz nadiem dengarkan ,anyebb gojek versi gofood semenjak goshop useless trimakasih gojek saran gojek tolong bozz nadiem dengarkan
playstore,gojek_driver,2018-01-01,Dody Dharmawan,Tingkat order fiktifnya tolong di tindak lanjut seperti akun yg membuat order fiktif di blokir dan tolong di tindak lanjuti bagi para driver yg menggunakan app tambahan yg sering disebut app tuyul.. Salam satu aspal.,tingkat order fiktifnya tolong tindak akun order fiktif blokir tolong tindak lanjuti driver app tambahan app tuyul salam aspal
playstore,gojek_driver,2017-12-22,Fajar Pangeran,"Harusnya jika sudah di laporkan oleh driver untuk booking palsu Sistem harusnya memblok akun tsb Atau minimal suspend akun tsb Bukan malah driver yg tersuspend Karna mau ga mau kita sebagi driver harus membatalkan orderan tsb Jadi bukan malah driver yg tersuspend Ini merugikan sekali jika m...
Full Review",laporkan driver booking palsu sistem memblok akun tsb minimal suspend akun tsb driver tersuspend sebagi driver membatalkan orderan tsb driver tersuspend merugikan full review
playstore,gojek_driver,2018-01-16,jenny desi,Driver yang tidak pake apliksi gojek resmi dari playstore,driver pake apliksi gojek resmi playstore
playstore,gojek_driver,2018-01-12,David Davy28,salute untuk aplikasi Karya Anak Bangsa yg membantu program pemerintah menciptakan lapangan pekerjaan dan BCA yg sangat mempermudah dr segi perbankan...serta sudah ada fitur chat yeayyy...itu bukti pt.GI bekerja...terimakasih,salute aplikasi karya anak bangsa membantu program pemerintah menciptakan lapangan pekerjaan bca mempermudah dr segi perbankanserta fitur chat yeayyyitu bukti ptgi bekerjaterimakasih
playstore,gojek_driver,2018-01-26,Ra buak beyege,tuyul merajalela bro,tuyul merajalela
playstore,gojek_driver,2018-03-03,A Google user,Tolong untuk PT gojek indonesia. Upgrade keamanan apk drivernya. Klo update itu sekalian yg keliatan besar. PT gojek skarang kan termasuk startup sekelas unicorn toh,tolong pt gojek upgrade keamanan apk drivernya update keliatan pt gojek skarang startup sekelas unicorn
playstore,gojek_driver,2017-12-23,Candra Permana,Tolong fitur chat buat semua order. Dan paksa app kostumer untuk update,tolong fitur chat order paksa app kostumer update
playstore,gojek_driver,2018-01-01,Decky Pay,Selalu crash saat akan login mohon perbaiki secepatnya,crash login mohon perbaiki secepatnya
playstore,gojek_driver,2017-12-28,Ronald Ikemen,1 aja sih komen saya.tolong di dengar suara kami para driver..terimakasih & saya selalu dukung karya anak bangsa,komen sayatolong dengar suara driverterimakasih dukung karya anak bangsa
playstore,gojek_driver,2017-12-24,Kurniawan Budi,Tolong dong pihak GI ditambahkan lgi fitur unt chat nya.. #sdh terealisasi.. *5,tolong gi lgi fitur chat terealisasi
playstore,gojek_driver,2018-01-23,A Google user,tambahin riwayat order yang di batalkan.. biar order fiktif yang merugikan driver bisa kelihatan.. terimakasih,tambahin riwayat order batalkan biar order fiktif merugikan driver terimakasih
playstore,gojek_driver,2018-01-28,Bill Novenza,Surabaya banyak driver,surabaya driver
playstore,gojek_driver,2018-01-26,Virly iqbal Rizky,Wd lama harus nunggu 2 hari,nunggu
playstore,gojek_driver,2018-03-21,Irfan Nurresal,Kasih konten biar bisa balas komentar dong ,konten biar balas komentar
playstore,gojek_driver,2018-01-18,Afri Tea,Tolong tambah fitur call spt di whatsup biar ga boros pulsa.,tolong fitur call spt whatsup biar boros pulsa
playstore,gojek_driver,2018-03-16,Martino Adolf Tambayong,Masih banyak hal yg perlu diperbaiki tetapi semuanya itu tergantung kepada penghargaan kepada kreativitas setiap individu yg terlibat didalamnya.,diperbaiki tergantung penghargaan kreativitas individu terlibat didalamnya
playstore,gojek_driver,2018-01-20,ruci dhewatmaka,Penambahan catatan total pendapatan driver di setiap harinya akan sangat membantu,penambahan catatan total pendapatan driver harinya membantu
playstore,gojek_driver,2018-01-02,Setiawan Ganda Sasmita,Tambahkan tombol TERIMAKASIH untuk customer yg memberikan driver tips/ bintang 5,tambahkan tombol terimakasih customer driver tips bintang
playstore,gojek_driver,2018-01-14,Putra Amdani,Fitur chatnya juga adain di go food juga dong,fitur chatnya adain go food
playstore,gojek_driver,2018-01-06,Isbattul Husna ramadhan,Rating bintang yang dikasih oles cs ngebug. Ga bertambah. Segera perbaiki,rating bintang dikasih oles cs ngebug bertambah perbaiki
playstore,gojek_driver,2018-01-11,Iqbal Ramadhan,Lebih perhatikan kesejahteraan mitra. Cacing pun meronta ketika diinjak. Apalagi kami.,perhatikan kesejahteraan mitra cacing meronta diinjak
playstore,gojek_driver,2017-12-25,suu herdi,Tambahin untuk menuangkan ide ide Dari driver gojek Biar visa membangun bersama,tambahin menuangkan ide ide driver gojek biar visa membangun
playstore,gojek_driver,2018-01-26,ILHAM Harma Putra,Mohon untuk fitur chatnya diperluas,mohon fitur chatnya diperluas
playstore,gojek_driver,2018-01-31,Moh Firly Fiqry,Kalo bisa perbaiki sistemnya,kalo perbaiki sistemnya
playstore,gojek_driver,2018-01-05,Robby Izhardi,makin mantab.. tapi tolong utk update selanjutnya di tambahkan online voice calling biar bisa irit pulsa.. thanks,mantab tolong update tambahkan online voice calling biar irit pulsa
playstore,gojek_driver,2018-01-19,Helga Setya,Rotate maps,rotate maps
playstore,gojek_driver,2018-02-01,Frey Zack,Bikin fitur chat sama pelanggan dong biar gak habisin pulsa. Thanks,bikin fitur chat pelanggan biar habisin pulsa
playstore,gojek_driver,2017-12-21,Driver Syariah,aplikasi penumpang suruh update,aplikasi penumpang suruh update
playstore,gojek_driver,2018-01-23,BukanBlonde,Aplikasimu eroran ,aplikasimu eroran
playstore,gojek_driver,2018-01-03,junaidi husen,lebih bagus kalau untuk uang tunainya bisa di isi secara manual,bagus uang tunainya isi manual
playstore,gojek_driver,2018-01-24,A Google user,Jancok b4j1ng4n,jancok bjngn
playstore,gojek_driver,2018-01-07,A Google user,Di tujuan penumpang ga lengkap alamat nya. ....amsyong buat driver nya,tujuan penumpang lengkap alamat amsyong driver
playstore,gojek_driver,2018-02-22,Tomi Ar,Update update aja tebak-tebakan lu garing bikin gondok ,update update tebaktebakan lu garing bikin gondok
playstore,gojek_driver,2018-01-25,Hendra Mardiansyah,Kamprettt do biking susah WD dua kli kaga cair cair2,kamprettt biking susah kli kaga cair cair
playstore,gojek_driver,2018-01-29,Yusril Pratama,Orderan tambah anyep antara driver lama sama driver baru,orderan anyep driver driver
playstore,gojek_driver,2018-01-20,Buntario Jevantra,"Gojek.. tolong dibaca.. 1. Katanya sistem online tapi nyatanya orderan boro-boro masuk 2. Tolong jangan iklan yang dibanyakin.. driver lagi serius fokus berkendara kadang melirik sebentar utk liat map tau-tau malah ada iklan gojek nutupin map.. mana iklannya itu-itu mulu lagi.. Gimana driver bisa sa...
Full Review",gojek tolong dibaca sistem online orderan boroboro masuk tolong iklan dibanyakin driver serius fokus berkendara kadang melirik sebentar liat map tautau iklan gojek nutupin map iklannya ituitu mulu gimana driver full review
playstore,gojek_driver,2017-12-21,Adrian nn,sediakan fitur nelpon dan chat pake kouta,sediakan fitur nelpon chat pake kouta
playstore,gojek_driver,2018-01-25,Adha atlast,Yang dapet go food ber bulan2 org itu2 aja,dapet go food org
playstore,gojek_driver,2018-01-19,fvck off,Driver makin banyak,driver
playstore,gojek_driver,2018-01-04,A Google user,Saya benar2 bersedih baca ucapan slamat tinggalnya. 4 bintang buat anda,bersedih baca ucapan slamat tinggalnya bintang
playstore,gojek_driver,2018-01-17,Gio Milanisty,Kok abis updite gk bsa kebuka..hp somai..tolong arahannya,abis updite gk bsa kebukahp somaitolong arahannya
playstore,gojek_driver,2018-01-20,Deny Ahadin,Error Logout terus menerus,error logout menerus
playstore,gojek_driver,2018-02-25,Adi Pratama,Drivernya dsuruh jadi bebek,drivernya dsuruh bebek
playstore,gojek_driver,2017-12-25,Patrick Piay,Kok susah dapat order ya (?),susah order
playstore,gojek_driver,2017-12-21,Ahmad Dimas,Semoga fitur chat aktif untuk semua driver.,semoga fitur chat aktif driver
playstore,gojek_driver,2017-12-23,yulius erwanda kurniawan,Kalau bisa ditambah fitur live chat,ditambah fitur live chat
playstore,gojek_driver,2018-02-05,A Google user,tolong orderan ny di kasih terus,tolong orderan ny
playstore,gojek_driver,2018-01-29,eghiee stave,mohon diperbaikin orderannya,mohon diperbaikin orderannya
playstore,gojek_driver,2017-12-31,A Google user,Dah di update,dah update
playstore,gojek_driver,2018-01-02,Gori Chan,G bisa login,login
playstore,gojek_driver,2017-12-20,Achmad Alfian,ya gitu deh,gitu deh
playstore,gojek_driver,2018-01-24,A Google user,Tuyultuyul tolong di sweping,tuyultuyul tolong sweping
playstore,gojek_driver,2018-01-03,arifin Dwipurnomo,Pround to use indonesian apps,pround use indonesian apps
playstore,gojek_driver,2018-01-24,Andre Nyoto,Ok. Tidak ada masalah,
playstore,gojek_driver,2018-02-02,A Google user,Nah ini baru ringan,ringan
playstore,gojek_driver,2017-12-21,Tony Setyawan,Keren bisa cari tambahan..,keren cari tambahan
playstore,gojek_driver,2017-12-28,cahaya rama,orderan sepi,orderan sepi
playstore,gojek_driver,2018-01-16,Sumardianto Sumardianto,Kapan Update Lagi Min ?,update
playstore,gojek_driver,2018-01-02,Boby Sirait,Salam Satu Aspal.,salam aspal
playstore,gojek_driver,2018-01-04,Rudi Anggur,App ini sangat membantu ekonomi saya. Good pokoknya,app membantu ekonomi good pokoknya
playstore,gojek_driver,2018-01-20,Farhan Kalyara Attar,Sudah lebih baik.,
playstore,gojek_driver,2018-01-24,tory acoustic,really bad!!!,really bad
playstore,gojek_driver,2018-01-04,Mastia Ramadhan,Keren lah pokoknya,keren pokoknya
playstore,gojek_driver,2018-01-01,Firzha Mahkota,Kereeeeeeeen bismillah lancar,kereeeeeeeen bismillah lancar
playstore,gojek_driver,2018-01-29,Rony Yuswandi,jossd jarang njebles,jossd jarang njebles
playstore,gojek_driver,2018-02-26,A Google user,Izin Many many,izin many many
playstore,gojek_driver,2018-01-25,Jemi Thea,Semakin bagus.,bagus
playstore,gojek_driver,2018-01-02,Andhi Aditya,Well.. Oke lah,well oke
playstore,gojek_driver,2018-01-10,erfat budiyanto,Sering eror,eror
playstore,gojek_driver,2018-01-13,abdul kamido,God app,god app
playstore,gojek_driver,2018-01-27,Mizu Galang,very well,well
playstore,gojek_driver,2018-01-18,Darmedi Love Bird,Sangat Bagus,bagus
