V1;V2;V3;V4;V5;V6;V7;V8;V9
07-Nov-17;5.06 PM;@CeritaTranspOL;Lurus ke kanan, Mz... https://twitter.com/riannyo/status/927043460514717696 …;TRUE;;2;;/CeritaTranspOL/status/928066272146857984
07-Nov-17;5.06 PM;@CeritaTranspOL;Eh gimana?https://twitter.com/goyan__/status/927083703771082752 …;FALSE;2;1;;/CeritaTranspOL/status/928066139338371073
05-Nov-17;9.43 AM;@TAHANDIKIT;Saya sangat senang @CeritaTranspOLpic.twitter.com/TrjBQNpMYI;FALSE;4;24;12;/TAHANDIKIT/status/927229845536256001
06-Nov-17;5.19 AM;@anyeanye;@CeritaTranspOL paling sebel pesen ojek online, abangnya pake motor gede+tinggi. yaelah bang, ribet kan naiknya;FALSE;4;6;;/anyeanye/status/927525808935018496
06-Nov-17;6.49 AM;@anyeanye;"*lagi naik ojek online tiba2 ujan deres*

: yah deres banget lagi..
: gpp bu biar kaya di pelem india
: ??????

@CeritaTranspOL";FALSE;;7;;/anyeanye/status/927548589999497221
07-Nov-17;12.34 AM;@noediyan;Salut! Driver Grab Antar Korban Pencurian dari Jakarta ke Sukabumi http://detik.id/6SVkZ0  cc @ceritatranspol;FALSE;1;4;2;/noediyan/status/927816409471528960
07-Nov-17;12.25 AM;@Fidly_JKT48;"tadi pesen ojeg kan mau pulang sekolah trs abangnya nelpon
 : ""halo mba saya udah di tempat sampah""
hmm ok";FALSE;36;59;263;/Fidly_JKT48/status/927814260616437761
07-Nov-17;3.10 PM;@DheaMediana;Dear admin, saya mau crita. Smalem saya naik uberX dr kuncit k halim. D awal saya lihat tagihan 41rb. Tp saya g smpet screenshot wkt itu (1);TRUE;2;2;;/DheaMediana/status/928037011071549440
07-Nov-17;8.19 AM;@harrysampurno;@CeritaTranspOL uber gw tadi siang. pic.twitter.com/7arJiUl3cG;FALSE;;1;;/harrysampurno/status/927933535666573312
07-Nov-17;3.20 PM;@DheaMediana;Mnurut uber saya sdh bayar sesuai dengan rate nya. Pdhl g bgitu. Sy msih kurang bayarnya. Sy jg udh usaha utk bs trnsfr balik kurangnya (6)pic.twitter.com/j7XGAHTiIx;TRUE;2;1;;/DheaMediana/status/928039604254531584
07-Nov-17;3.22 PM;@DheaMediana;Bapaknya baik bngt min pdhl. Saya smpe g bs tdr smalem krn kurang bayar. Kira2 saya bs dpt kontak bpknya lewat mana ya? Ada saran kah? (7);TRUE;1;1;;/DheaMediana/status/928039962162864129
07-Nov-17;3.25 PM;@DheaMediana;Uber katanya sdh menambah kan kekurangan pembayaran saya k driver. Apakah memungkinkan bgitu? Mohon info nya ya minn. mkshhh (8)pic.twitter.com/GhS36AWbop;TRUE;1;1;;/DheaMediana/status/928040645406502912
06-Nov-17;7.51 AM;@jonathanend;"Berikan caption yang tepat untuk foto di bawah ini:

“Pak, ini Stasiun Kota bukan ya?”
“Lah ini STASIUN KYOTO, DEK!”
“Ahelah...” #gojek #salahmasukinlokasipic.twitter.com/bAKoMmU1gk";FALSE;41;1.4K;449;/jonathanend/status/927563988749074434
01-Nov-17;1.32 AM;@CeritaTranspOL;Cerita yang mengharukan :’)https://twitter.com/mila_mile/status/925191288722407424 …;FALSE;1;21;7;/CeritaTranspOL/status/925641678718767109
30-Oct-17;9.18 PM;@_TNIAL_;"Ayooo kita #PahamiAturanTaxiOnline yaa Navyzen 
Cc: @kemenhub151 

Jalesveva Jayamahepic.twitter.com/hMtPjqvEZk";FALSE;;42;62;/_TNIAL_/status/925215313997611013
01-Nov-17;1.30 AM;@CeritaTranspOL;Yang sabar ya nunggu taksinya dateng :’|https://twitter.com/tavtazani/status/925569593120145408 …;FALSE;;3;2;/CeritaTranspOL/status/925641285037309953
31-Oct-17;11.56 PM;@indahhhpees;Dianterin sama mantan presiden Irak. @CeritaTranspOLpic.twitter.com/yYhEMIVHOo;FALSE;;1;3;/indahhhpees/status/925617569242890240
01-Nov-17;1.29 AM;@CeritaTranspOL;*ambil alih akun dari Mimin Yang Biasanya;FALSE;;;;/CeritaTranspOL/status/925640935945388032
29-Oct-17;7.35 AM;@sandyk0426;@CeritaTranspOL alhamdulillah abang wa dapet orderan go food 2 martabak, dan yang 1 ternyata buat abang wa.pic.twitter.com/ymJUDfiVG6;FALSE;1;4;3;/sandyk0426/status/924645859798663168
29-Oct-17;7.06 AM;@tsuchiyagin;@CeritaTranspOL Pak Ojol, saya kan juga butuh hiburan di hari libur...pic.twitter.com/8IKFXpAm4g;FALSE;;6;;/tsuchiyagin/status/924638535973462016
29-Oct-17;4.22 AM;@GrabID;Hai kak, terima kasih atas saran dan masukan yang diberikan ya kak. Hal tsb akan menjadi perhatian kami kembali. Terima kasih. :) -RH;TRUE;1;1;;/GrabID/status/924597318082596864
29-Oct-17;3.17 AM;@FNSYH;Dear @GrabID jk ada driver yg bekebutuhan khusus mohon infokan, krn td sy tunjukan jln driver tdk menyahut trnyt tuna rungu @CeritaTranspOLpic.twitter.com/5XHqGdrRDB;FALSE;1;12;4;/FNSYH/status/924581013744902144
29-Oct-17;3.20 AM;@yonpurba;"Mungkin 2 tahun lagi kekejer perkiraan saya.

Untuk dapat Sepeda Gunung MTB  Gapapa lah hitung2 mencicil dari skr. Tim Poin Smartphone pic.twitter.com/N91GH0TKJY";TRUE;;1;1;/yonpurba/status/924581732598157312
29-Oct-17;4.02 AM;@dijalannn;"Jadi gini , potongan Gojek ke Driver 20% , ini gimana ceritanya 103 dipotong 20% jadi 64.8, harusnya 82.4
#SaveDriverGojekpic.twitter.com/LtbXqF21Nt";FALSE;13;65;17;/dijalannn/status/924592230106521601
27-Oct-17;5.58 AM;@ismaalvianita;@CeritaTranspOL lumayanlah pengalamanku pic.twitter.com/TzXajvgxTW;FALSE;;4;9;/ismaalvianita/status/923896656273186823
27-Oct-17;9.49 AM;@Melata_Dijalan;@CeritaTranspOL  Bahagia saat merasa masih ada yg menghargaipic.twitter.com/gjrDRtUQ43;FALSE;;1;2;/Melata_Dijalan/status/923954821689782272
27-Oct-17;10.00 AM;@Melata_Dijalan;Fakta menarik @CeritaTranspOLpic.twitter.com/uZSFEhp8Lu;FALSE;;2;2;/Melata_Dijalan/status/923957635820371969
28-Oct-17;6.45 AM;@WildanFjjr;Nih barusan min CS gua, mungkin haji fuad temennya haji bolot @CeritaTranspOLpic.twitter.com/K6hnMszmKm;FALSE;2;35;6;/WildanFjjr/status/924270817805873152
28-Oct-17;8.18 AM;@silpez;@CeritaTranspOL ada yang udah mendekati pointnya buat dapetin Mini cooper? ∗kejar target buat royal enfield∗ pic.twitter.com/lZrrdTV5ji;FALSE;3;3;2;/silpez/status/924294340549033984
28-Oct-17;1.19 PM;@Melata_Dijalan;@CeritaTranspOL Klo dpt order macam ini, harus dipakaikan helm atau pakai aquarium?pic.twitter.com/qWefFJV7kN;FALSE;2;14;2;/Melata_Dijalan/status/924369988588224512
28-Oct-17;11.33 PM;@CeritaTranspOL;https://twitter.com/propagan7a/status/924479447792627712 …;TRUE;;10;;/CeritaTranspOL/status/924524622321614849
27-Oct-17;6.54 PM;@pusing_gw;[RT pls] kemarin laptop saya abis diservis, adek saya minta tokonya utk kirim laptopnya via go-send. Dan sampai hr ini laptop saya blm balik;FALSE;23;1.0K;49;/pusing_gw/status/924091895667597313
28-Oct-17;7.28 AM;@CeritaTranspOL;lah…https://twitter.com/WildanFjjr/status/924270817805873152 …;FALSE;1;1;;/CeritaTranspOL/status/924281759411273728
28-Oct-17;7.20 AM;@CeritaTranspOL;Semoga cepet kembali ya :(https://twitter.com/donghyunsnoona/status/924092229970300928 …;FALSE;;3;;/CeritaTranspOL/status/924279639979077633
26-Oct-17;11.18 PM;@shevioletfish;my firts deaf driver. he is from @Uber_IDN. he drive cool al the way we pastpic.twitter.com/g0Q2FqBnlR;TRUE;;7;5;/shevioletfish/status/923796008294793216
26-Oct-17;5.25 AM;@Elokmn;Harus sambil kerja part time dulu ya biar bisa pulang ke Jepara pake ojol @CeritaTranspOLpic.twitter.com/zzYWzstehP;FALSE;1;1;;/Elokmn/status/923526007423766529
26-Oct-17;6.14 AM;@egasaragi;Sebenarnya apa sih dampak negatif pembayaran dgn grab pay/gopay dr sisi driver? Share dong.. @CeritaTranspOL;FALSE;24;9;4;/egasaragi/status/923538247946452992
26-Oct-17;7.04 AM;@cathadelia;Mungkin kl grab gaada promo, aku tak akan pernah naik grab @CeritaTranspOLpic.twitter.com/pczmIHxMUb;FALSE;1;1;;/cathadelia/status/923550911703662592
26-Oct-17;7.38 AM;@pengendarabesi;cc @CeritaTranspOL jgn dicontoh ya, ini bug yg bikin driver makin stress karena cancelnya tidak ada dihistorynya.https://twitter.com/pengendarabesi/status/923555486955290624 …;FALSE;;3;2;/pengendarabesi/status/923559430435651596
26-Oct-17;8.04 AM;@FairuzaSyf;For the first time dapet driver seperti ini disaat lg urgent dan ingin buru-buru sampai tujuan tapi bingung untuk komunikasi gimana;FALSE;1;2;;/FairuzaSyf/status/923566031699714048
26-Oct-17;9.35 PM;@CeritaTranspOL;https://twitter.com/fairuzasyf/status/923565516026912768 …;FALSE;1;9;4;/CeritaTranspOL/status/923770089211437056
26-Oct-17;1.46 AM;@da___nu;kemaren kejadiannya. rider blom nongol di app udah on trip. tadi pagi, app msh finding eh tahu2 drivernya datang. @CeritaTranspOLpic.twitter.com/XQHEiNPx2I;FALSE;;1;1;/da___nu/status/923470883217334273
26-Oct-17;1.51 AM;@dijalannn;"GO-JEK Pool.
minta lewat beda jalur untuk jemput anaknya yang lumayan bikin duduk di ujung jok stengah perjalan.pic.twitter.com/nhDtXoRUWu";FALSE;1;2;;/dijalannn/status/923472044519432194
26-Oct-17;1.51 AM;@milohangat;Temenku juga pernah. Trus lapor ke uber ternyata gps nya ngaco. Akhirnya creditnya direfund;TRUE;;1;;/milohangat/status/923472161280368640
26-Oct-17;1.55 AM;@meyta_r;Bisa kok. Saya komplen bilang soal jarak dan waktu tempuh yang ga sesuai,trus mereka bilang kalo sistem GPS mereka problem, duit dibalikin;TRUE;1;1;;/meyta_r/status/923473168383148032
26-Oct-17;2.00 AM;@ZidanFirdausi;"Lagi lagi.
https://twitter.com/ZidanFirdausi/status/892680445619429378 …pic.twitter.com/mHcyYmDHe5";FALSE;3;1;;/ZidanFirdausi/status/923474408404017152
26-Oct-17;3.21 AM;@hedithp;Hmmmh cowok emang suka php yah  @CeritaTranspOLpic.twitter.com/kDhJVxcVN1;FALSE;2;2;1;/hedithp/status/923494683354861568
26-Oct-17;3.26 AM;@hazdjoeki;Pesen go-jek dr Garda Oto Lebak Bulus ke st. Kebayoran, cek maps abangnya ada di sekitar kantor, 5 mnt kmudian abangnya udah di pondok indah, ternyata doi langsung ke st. Kebayoran. Skip bgt bang @CeritaTranspOL;FALSE;2;4;;/hazdjoeki/status/923496135611768832
26-Oct-17;4.01 AM;@fadjardjapra;Dua ijo juga sama.. Ada high fare nya sekarang mas. Pernah naek yg ijo ada tambahan biaya 39rb;TRUE;2;2;;/fadjardjapra/status/923504769007697920
24-Oct-17;1.32 AM;@lievadiar;"Cintaku Kepentok GoCar 

cc @CeritaTranspOLpic.twitter.com/lFiUcBqIN3";FALSE;;2;2;/lievadiar/status/922742637005697024
26-Oct-17;12.23 AM;@CeritaTranspOL;RT @itshennieastuti: Ya salaaamm tarik nafas nih kl manggil die... cc @CeritaTranspOLpic.twitter.com/JSl8isW9Gd;FALSE;1;;;/CeritaTranspOL/status/923450067251445760
24-Oct-17;4.59 AM;@ryiadi10;@CeritaTranspOL  Nemu di group driver.. waspadalah jomblo2 sekalian pic.twitter.com/daGzlEsQif;FALSE;1;5;;/ryiadi10/status/922794627236708353
26-Oct-17;12.21 AM;@CeritaTranspOL;RT @cnnty: Driver paling  selama menempuh perjalanan dari Ujung Berung sampe ke Cileunyi yg macet dan ada banjir-banjirnya gt dehpic.twitter.com/mQjyK1nvP1;FALSE;;;;/CeritaTranspOL/status/923449554254544901
24-Oct-17;7.07 AM;@AMUMAN02;@CeritaTranspOL ketika cust seorang adek kelas di kampus.pic.twitter.com/AdskLcj7kg;FALSE;;5;1;/AMUMAN02/status/922826964863401984
24-Oct-17;7.11 AM;@aananwrr;Cc: @CeritaTranspOLhttps://twitter.com/MensHumor/status/922825373447995393 …;FALSE;1;1;;/aananwrr/status/922827783532769282
24-Oct-17;6.32 PM;@silpez;@CeritaTranspOL #oksip bang....pic.twitter.com/w305zrSr0A;FALSE;3;1;;/silpez/status/922999284315783169
24-Oct-17;11.38 PM;@Rio_Ramabaskara;Ketika Online dengan Sang Penciptapic.twitter.com/Rpdq5oizc1;FALSE;3;83;59;/Rio_Ramabaskara/status/923076301606371328
25-Oct-17;3.41 PM;@bonni_pc;Yah gtu deh, mungkin dia kira aye lagi nyari bini ketiga @CeritaTranspOLpic.twitter.com/kb5Hk8OGpo;FALSE;1;3;;/bonni_pc/status/923318715122294785
26-Oct-17;12.14 AM;@CeritaTranspOL;Jauh juga bedanya. Iya sih faktor waktu bisa berpengaruh ya..https://twitter.com/ahmadamuh/status/923409112330747904 …;FALSE;5;;;/CeritaTranspOL/status/923447615269695488
23-Oct-17;12.10 AM;@PROPAGAN7A;Opang ramah ojolpic.twitter.com/rJSU4IxQyG;TRUE;1;29;5;/PROPAGAN7A/status/922359576988487680
23-Oct-17;2.15 AM;@antania_p;Hyronimus nama baptis Katolik ya temans..;TRUE;;1;;/antania_p/status/922391106754527232
23-Oct-17;2.24 AM;@samtokki;@CeritaTranspOL kirain bapaknya orang eropa... namanya keren ughapic.twitter.com/T10TZDcJ7h;FALSE;;1;;/samtokki/status/922393211091402752
23-Oct-17;6.27 AM;@riannyo;kalian para driver pasti pernah merasakan @CeritaTranspOLpic.twitter.com/EbiA2TSqfj;FALSE;4;2;;/riannyo/status/922454479651332096
23-Oct-17;8.32 PM;@keterkaitan;"Peristiwa canggung saat naik OJOL a/begitu nyampe tiba2 helm susah dibuka kemudian dibantu bukain sama abangnya.

Cc: @CeritaTranspOL";FALSE;3;2;3;/keterkaitan/status/922666959266656256
23-Oct-17;9.35 PM;@sasisudibyo;"Sungguh berfaedah @gojekindonesia @CeritaTranspOL 
Tapi aku gapernah dikasih apa2 
Apaan yang mo dibalikin pic.twitter.com/OyvwBscG8A";FALSE;2;7;3;/sasisudibyo/status/922682948322672640
23-Oct-17;11.32 PM;@riohafandi;Nama drivernya sesuai suasana hati @CeritaTranspOLpic.twitter.com/Zyu8KxOshW;FALSE;;2;1;/riohafandi/status/922712317716025344
22-Oct-17;8.26 AM;@RanggaLeo;cc @CeritaTranspOLpic.twitter.com/T6F9qH8yn4;FALSE;1;9;1;/RanggaLeo/status/922121882924498945
23-Oct-17;12.05 AM;@CeritaTranspOL;Kece nih.. https://twitter.com/diiitaaaa/status/922130239861415937 …;FALSE;2;;;/CeritaTranspOL/status/922358346530791425
22-Oct-17;9.23 AM;@ucujoenathan;pic.twitter.com/E0Z0hS9pJ0;FALSE;;8;3;/ucujoenathan/status/922136302056718337
22-Oct-17;9.40 AM;@vierachmawati;Wahai @CeritaTranspOL aku dijemput drummer lawas dong pic.twitter.com/5kBsoDTfD1;FALSE;;2;;/vierachmawati/status/922140634114166786
22-Oct-17;10.28 AM;@srslyitsjustme;"siang tadi..

bapak cepirit?? jgn lupa cebok ya paakk 

cc : @CeritaTranspOLpic.twitter.com/v7R1Po1zMu";FALSE;;1;;/srslyitsjustme/status/922152723495010304
23-Oct-17;12.03 AM;@CeritaTranspOL;Thread:https://twitter.com/andrnroni/status/922278222334590976 …;FALSE;;3;;/CeritaTranspOL/status/922357704537997315
22-Oct-17;10.25 PM;@Sir_Jolyc;@CeritaTranspOL mbak Kendall mau berobat min pic.twitter.com/LThANhffkB;FALSE;2;7;4;/Sir_Jolyc/status/922333219646664704
22-Oct-17;6.45 AM;@CeritaTranspOL;Wah iya bagus..https://twitter.com/dendafs/status/921806006069313536 …;FALSE;;;;/CeritaTranspOL/status/922096491660918786
22-Oct-17;6.44 AM;@CeritaTranspOL;Bisa aja.. https://twitter.com/riswanmarbun/status/921830206314127360 …;TRUE;;;;/CeritaTranspOL/status/922096344101150720
21-Oct-17;4.42 PM;@boting16;@CeritaTranspOL Ternyata jogja itu ......? Sempit bosquupic.twitter.com/muIchlfySN;FALSE;;7;11;/boting16/status/921884525101137920
21-Oct-17;7.17 PM;@liaallawiyah2;Order ojol kalo atas nama bapake dpt yg ganteng2+muda trs,- kalo atas pake nama sendiri dpt yg tua2 trs @CeritaTranspOL;FALSE;1;1;1;/liaallawiyah2/status/921923479548575744
22-Oct-17;12.18 AM;@Dhanisza;Ada yg mau jadi ibunya ga nih? @CeritaTranspOLpic.twitter.com/0XvyzgdjFx;FALSE;1;2;;/Dhanisza/status/921999180347817985
20-Oct-17;11.53 AM;@noediyan;@CeritaTranspOL tentang perjalanan grabsharehttps://twitter.com/vayalovista/status/921361850419200002 …;FALSE;;1;2;/noediyan/status/921449313103785984
20-Oct-17;8.26 PM;@Ditaarhm_;@CeritaTranspOL mudah2 an bisa jadi pelajaran buat Taksi Online yang lain.pic.twitter.com/p0MTCBQ8Qj;FALSE;1;3;1;/Ditaarhm_/status/921578295476371457
21-Oct-17;12.50 AM;@srslyitsjustme;"my first time using ojol be like..

cc : @CeritaTranspOLpic.twitter.com/FxWNy0Ilgs";FALSE;;3;5;/srslyitsjustme/status/921644814721937410
21-Oct-17;3.46 AM;@muslikhaayu;Tadi pesen grab yang dateng gojek, pas mau nyamperin sampe balik lagi dan ternyata abangnya emang 2 akun:) @CeritaTranspOL;FALSE;;2;;/muslikhaayu/status/921689198544920576
21-Oct-17;12.56 AM;@srslyitsjustme;"mgkn nanti ojol akan pake atv? biar bisa angkut org spt saya?? 

cc : @CeritaTranspOLpic.twitter.com/dC8Y4VH9by";FALSE;4;2;6;/srslyitsjustme/status/921646447262445568
20-Oct-17;10.30 AM;@bungadevin;Terimakasih pak udah anter saya selamat sampai tujuan. God Bless. @CeritaTranspOLpic.twitter.com/1g0N5ZaRsE;FALSE;2;2;;/bungadevin/status/921428302945857536
20-Oct-17;2.23 AM;@FNSYH;Mungkin ini org yg dicari2 dunia??? @CeritaTranspOLpic.twitter.com/onpz6TGBlG;FALSE;;1;;/FNSYH/status/921305928707620865
20-Oct-17;2.48 AM;@VeritasVeno;Cc @CeritaTranspOLhttps://twitter.com/VeritasVeno/status/921196752467771392 …;FALSE;;2;1;/VeritasVeno/status/921312042371317766
20-Oct-17;4.11 AM;@P3nj3l4j4h;Sejak kapan Gojek ada lambang bgni ya.pic.twitter.com/In7sUs6pMK;FALSE;99;171;87;/P3nj3l4j4h/status/921333015229247488
20-Oct-17;5.27 AM;@ilhamxfarid;ya lagian ditanya pake baju apa  di kira gojek bisa custom pakaian kali ya hehe tapi makasih tip nya mas pic.twitter.com/C6iiaPxqLq;FALSE;3;1;1;/ilhamxfarid/status/921352089460076545
20-Oct-17;8.26 AM;@elul_;@CeritaTranspOL Akhir2 ini @Uber tarifnya makin kemana ya. Bisa 2 kali dari yg cantumin. Makasih uber, udah bikin balik ke @gojekindonesia;FALSE;2;1;;/elul_/status/921397152865124352
20-Oct-17;9.50 AM;@rickimarbun;Naik grab, dimobilnya bisa ntn dari tablet & ada wifi gratis..kata drivernya skrg semua mobil dr grab udh ada wifi gratis  @CeritaTranspOL;FALSE;1;5;7;/rickimarbun/status/921418336830812160
20-Oct-17;1.40 AM;@rinmamak;@CeritaTranspOLpic.twitter.com/Dq5kJHsX0o;FALSE;;2;1;/rinmamak/status/921295122616086529
20-Oct-17;1.30 AM;@fierazor;"Gw pernah!!!! pas bawa gw, dia pake helm+masker, jd rambut dan kumis ga keliatan,trus suruh gw follow IG dia, dia bilang :mbak jgn kaget ya""";TRUE;;1;;/fierazor/status/921292584999297024
20-Oct-17;1.32 AM;@CeritaTranspOL;Lho iyaaaa!https://twitter.com/propagan7a/status/921292636224307200 …;TRUE;;5;1;/CeritaTranspOL/status/921292983927914497
20-Oct-17;1.30 AM;@CeritaTranspOL;Alhamdulillah... Berkat.https://twitter.com/bonni_pc/status/920837188140462080 …;FALSE;1;;;/CeritaTranspOL/status/921292595141132289
19-Oct-17;4.44 AM;@yonpurba;Buat pelanggan setia ojol sbg transportasi utama PP sekolah/kuliah/kerja karena mulai musim hujan. Baiknya sedia raincoatnya sebelum hujan;TRUE;;3;1;/yonpurba/status/920978876574056448
20-Oct-17;1.29 AM;@CeritaTranspOL;Ya gini ya... https://twitter.com/wildanputra5/status/920997925953552384 …;FALSE;;4;;/CeritaTranspOL/status/921292364533993472
20-Oct-17;1.29 AM;@CeritaTranspOL;"*zoom*

WAH TOTALITAS! https://twitter.com/ifanulya/status/920999493608148992 …";FALSE;;2;;/CeritaTranspOL/status/921292220451373056
20-Oct-17;1.28 AM;@CeritaTranspOL;Salut buat Bapak Pujo! https://twitter.com/gracesencia/status/921001824940834817 …;FALSE;;2;1;/CeritaTranspOL/status/921292052200955905
19-Oct-17;7.21 AM;@yoora_ma15;Psn gojek dpt tetangga sndiri. Sampe TKP g mau dibyr pdhal org g pnya. Niatnya mau ksh lebih tp gue yg malah digratisi.   @CeritaTranspOL;FALSE;8;3;7;/yoora_ma15/status/921018387915948032
19-Oct-17;6.19 PM;@aalfy_;@CeritaTranspOL doi paling ngerti tanpa ku berucap pic.twitter.com/6sKkMZNSxd;FALSE;1;1;;/aalfy_/status/921183982636560384
19-Oct-17;11.57 PM;@keringtempe1;Entah berapa driver online bandung di intimidasi, di keroyok, di siram air keras mobilna, kaca dipecahka, di tenggel, di rampas hape na, di rusakkeun helm na, dll. pemerintah kota dan aparat tindak tegas oknum yg meresahkan. Rek nungguan korban jiwa heula sugan? @CeritaTranspOL;FALSE;3;15;4;/keringtempe1/status/921269169579950080
20-Oct-17;1.25 AM;@CeritaTranspOL;3 in 1https://twitter.com/om_joe_/status/921287291905064960 …;FALSE;3;6;3;/CeritaTranspOL/status/921291301802274816
18-Oct-17;2.45 AM;@andiwalu;Ini yg paling update (utk grabcar,sy gatau kalau grabbike),liat 2 point paling bawah,itu yg para driver hindaripic.twitter.com/gEFDl0eZZZ;TRUE;2;12;15;/andiwalu/status/920586553922953216
18-Oct-17;2.46 AM;@detikcom;"Sekelompok orang intimidasi sopir taksi online di Bandung.

https://news.detik.com/berita-jawa-barat/d-3689736/sekelompok-orang-intimidasi-sopir-taksi-online-di-bandung?utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=twitter&utm_content=detikcom …";FALSE;6;16;14;/detikcom/status/920586757212577803
18-Oct-17;5.17 AM;@nurfitrianilbs;kalau driver minta cancel ke cust, dampak ke cust apaan ya? saya 4× order 4×-nya mereka minta cancel krna macet, kejauhan dll;TRUE;4;1;;/nurfitrianilbs/status/920624924758118401
18-Oct-17;5.20 AM;@andiwalu;"1.harusnya ga jadi apa2 sih..
2.biasanya makin banyak cancel,pemesanan yg selajutnya stlh cancel argonya makin tinggi (asumsi: demand>suply)";TRUE;1;1;;/andiwalu/status/920625605586010113
18-Oct-17;5.25 AM;@andiwalu;Rekor paling tinggi saya sndiri 100rb-8,4km (11.500/km), kalau tarif normal grab 3rb-3,5rb/km <- yg bikin driver mager apalagi kalau macet;TRUE;;1;;/andiwalu/status/920626782876844033
18-Oct-17;5.23 AM;@andiwalu;Ketika di suatu area demand order>supply driver,argo per km akan ditinggikan (up to 5rb-20rb/km),pas udh kndisi gni br biasany driver gercep;TRUE;1;1;;/andiwalu/status/920626301987201024
18-Oct-17;7.03 AM;@dinadimu;Gue mana tauuuu ada sms ada telfon dari driver lain. Hih.pic.twitter.com/N2jDhj4t0R;FALSE;3;2;2;/dinadimu/status/920651573264400386
18-Oct-17;6.59 AM;@dinadimu;Ternyata jam 17.51 ada sms begini. Lha itu gue udah sampe rumah setelah naik angkot 3x dan ojek pangkalan sekali pic.twitter.com/IDHQ4DxZNn;FALSE;1;2;1;/dinadimu/status/920650580753727488
18-Oct-17;6.45 AM;@dinadimu;Semalem drama ama Uber, malem ini drama ama Gocar pic.twitter.com/hNXbZxgwU3;FALSE;9;8;3;/dinadimu/status/920646955625201664
17-Oct-17;7.21 AM;@dinadimu;"Dipikirnya gue ga bakal ngetip kali ya jadi dia inisiatip 

Ini sia tip keur aing. Okeh, Maaang.";FALSE;2;2;2;/dinadimu/status/920293634745950209
17-Oct-17;7.17 AM;@dinadimu;"Perasaan ya, makin ke sini tuh Uber makin kacau; susah dapetnya, sekalinya dapet driver cancel, banyak yang jutek. Hih.";FALSE;4;5;1;/dinadimu/status/920292681061822464
17-Oct-17;7.15 AM;@dinadimu;"Dijawab 80rb. 

Perasaan pas order ga segitu. Ga ada mampir-mampir pula. Ngerasa aneh. 

Bener aja, pas buka HP harusnya segini";FALSE;3;2;1;/dinadimu/status/920292113606066176
17-Oct-17;7.13 AM;@dinadimu;Naik Uber XL harusnya bayar segini. Tapi karna pas mau turun lagi gendong anak yang tidur jadi ga bisa pegang HP, nanya ke driver berapa...pic.twitter.com/u2YtEFkPow;FALSE;4;5;2;/dinadimu/status/920291642237632512
18-Oct-17;1.29 AM;@keringtempe1;Hati hati buat driver onlen dan pengguna ojek atau taksi onlen situasi bandung lagi kurang kondusif. Dapet info dan gambar dari rekan terjadi sweeping oleh oknum angkot di unpar, upi, dan daerah lain ditakutkan di sweeping juga @CeritaTranspOL @DriverGojekPro;FALSE;;21;3;/keringtempe1/status/920567593445945344
18-Oct-17;2.20 AM;@CeritaTranspOL;Thread:https://twitter.com/andiwalu/status/920568810188324864 …;TRUE;;8;1;/CeritaTranspOL/status/920580412920827904
18-Oct-17;1.57 AM;@Dhanisza;@CeritaTranspOL zebalpic.twitter.com/o9FLiwVvWq;FALSE;2;4;1;/Dhanisza/status/920574494267260929
17-Oct-17;5.22 PM;@zafirayasmin;@CeritaTranspOL mau tanya, kenapa orderan masih diambil kalo sebenernya dia belom siap? Php :(pic.twitter.com/xtwTuPRSFA;FALSE;6;4;1;/zafirayasmin/status/920444984452513793
17-Oct-17;7.09 PM;@dhaninugraha;@CeritaTranspOL hari ini dpt bapak driver dari Bogor. Pake tongkat krn kakinya bermasalah, tp tetep semangat ambil orderan. Lanjut pak!pic.twitter.com/nCxICOei4l;FALSE;;3;5;/dhaninugraha/status/920471827306102785
17-Oct-17;2.53 PM;@cholisnyh;Gojek Ramah Lingkungan @hati2diInternetpic.twitter.com/7usJrWhpur;FALSE;8;495;173;/cholisnyh/status/920407450833973248
18-Oct-17;12.22 AM;@gojek_jkt_0715;Di suatu siang saat cuaca Jakarta bersahabat.... @CeritaTranspOLpic.twitter.com/s7oakSck7u;FALSE;;2;2;/gojek_jkt_0715/status/920550559387607040
17-Oct-17;8.16 AM;@hannasee;"Akhirnyaaa ngalamin jugaak :') ""motor laki""  :(pic.twitter.com/slt0M1oT1z";FALSE;4;1;;/hannasee/status/920307544555274240
17-Oct-17;8.59 AM;@CeritaTranspOL;Yups...ada baiknya disensor.https://twitter.com/yonpurba/status/920315953606356993 …;TRUE;;;;/CeritaTranspOL/status/920318232883372032
17-Oct-17;5.25 AM;@CahyaGotsaga;Gak sengaja nemu drivernya cewe tapi csnya gentle nyetir  @CeritaTranspOLpic.twitter.com/ViOWC8njho;FALSE;3;6;4;/CahyaGotsaga/status/920264416687509505
17-Oct-17;7.27 AM;@CeritaTranspOL;Daripada cancel, mending jentel. *maksa biar berima* https://twitter.com/cahyagotsaga/status/920264416687509505 …;FALSE;;4;1;/CeritaTranspOL/status/920295264295862273
17-Oct-17;5.53 AM;@silpez;@CeritaTranspOL ok sip mas, brentinya di tanda dilarang parkir ya!! ∗dia gak tahu yg suka brenti di situ biasanya dicyduk∗ pic.twitter.com/4TZ15uROSx;FALSE;1;2;5;/silpez/status/920271522371076098
