date,tweets,periode,person
2013-09-27,Nih Venue konser mini #4 #BaliTolakReklamasi nanti malem @MangsiCoffee ayo merapat !!,periode_1,forbali13
2013-09-26,Terimakasih Bung @GlennFredly supportnya telah mendedikasikan konsernya 2 0ktober 2013 di HR bali untuk gerakan #BaliTolakReklamasi,periode_1,forbali13
2013-09-26,Selamat pagi semesta !! Nyanyi pagi #np #BaliTolakReklamasi,periode_1,forbali13
2013-09-26,besok konser mini #4 #BaliTolakReklamasi @MangsiCoffee jl hym wuruk 7PM free ! w / @NosstressBali @EmoniBali #TheCletz,periode_1,forbali13
2013-09-24,Jgn lupa 2 hari lagi konser mini #4 (konser #3 amah leak ) #BaliTolakReklamasi @MangsiCoffee jl hym wuruk 7PM free !!!,periode_1,forbali13
2013-09-23,Konser lagi !! #BaliTolakReklamasi Jumat (27 /9 ) 7PM @MangsiCoffee H . wuruk w / @NosstressBali @EmoniBali #The Cletz,periode_1,forbali13
2013-09-23,"Diam berarti siap ditindas , jika kau masih bisa melawan , lawanlah . Selamat malam kawan !! #BaliTolakReklamasi",periode_1,forbali13
2013-09-22,"Salam semesta kawan2 , siap unjuk aksi  #BaliTolakReklamasi pagi ini !! Kobarkan  & kibarkan semangat perlawanan",periode_1,forbali13
2013-09-22,"RT @A___HAM : Ayo datang dalam aksi damai ini , demi keajegan Bali dan Kelestarian Bali , @forbali13 #BaliTolakReklamasi",periode_1,forbali13
2013-09-22,"Berangkat !! @OSD_BALI : Yang ikut berpartisipasi untuk menolak Reklamasi , silahkan Hadir ke Lap Renon , jam 9 Hari ini !! #BaliTolakReklamasi",periode_1,forbali13
2013-09-22,"Sampai jumpa esok kawan di aksi #BaliTolakReklamasi renon . jgn lupa minum jamu kuat ramuan madura , stamina bertambah & teriakny mkn keras :)",periode_1,forbali13
2013-09-22,@IndiaKrisdiana @goesredy ayo gabung di aksi besok #BaliTolakReklamasi kawan,periode_1,forbali13
2013-09-22,!!! RT @cikojeko : Bangun bali subsidi petani kita semua makan nasi bukannya makan reklamasi !!! #BaliTolakReklamasi cc @forbali13,periode_1,forbali13
2013-09-22,Semangat kakak :* @BALIX_NKLENG : Prepare besok mau berORASI bersama @forbali13 #BaliTolakReklamasi,periode_1,forbali13
2013-09-22,Lawan !! @OSD_BALI : Senin (23 /9 ) jam 9 .00 kami &aktivis lainnya akan beraksi lg di Renon .Ayo bergabung !Rapatkan barisan ! #BaliTolakReklamasi,periode_1,forbali13
2013-09-22,Panji -panji ForBALI akan berkibar di aksi #BaliTolakReklamasi esok ..sekali berkibar pantang untuk diturunkan !!!,periode_1,forbali13
2013-09-22,Thanx kawan2 @OSD_GIANYAR atas supportnya di gerakan #BaliTolakReklamasi semoga rencana kita berhasil \m /,periode_1,forbali13
2013-09-21,"Hey penguasa , kau bs menjegal kami lewat tangan2 aparatmu , tapi kau tak bisa padamkan semangat & membukam suara kami #BaliTolakReklamasi",periode_1,forbali13
2013-09-21,Besok kita aksi #BaliTolakReklamasi dgn massa yg lebih besar lagi . Ayo gabung kawan satukan barisan gemakan suara penolakan !!!,periode_1,forbali13
2013-09-21,Senin (23 /9 ) jam 9 .00 kami akan beraksi lagi di Renon spt minggu lalu . Rapatkan barisan ! #BaliTolakReklamasi,periode_1,forbali13
2013-09-21,"Cc : @gunakupit ""@Trianata_4za : Bli .. chord lagu #BaliTolakReklamasi apa ? @JRX_SID @forbali13 """,periode_1,forbali13
2013-09-20,"Kayaknya bkn hati jg yg bicara , kalo smp jual tanah air n korbankan saudara sepulau utk perkaya segelintir org . #BaliTolakReklamasi",periode_1,forbali13
2013-09-20,"Mungkin uang yg bicara , mungkin kuasa yg bicara , kami tak tahu . Tapi yg jelas bukan akal sehat yg bicara . #BaliTolakReklamasi",periode_1,forbali13
2013-09-20,"Pagi , Bali ! Tetap semangat #BaliTolakReklamasi walaupun konser dijegal aparat pemerintah yg mulai jengah dg perlawanan kami !",periode_1,forbali13
2013-09-20,"#INFO . Karena masalah perijinan , Konser Mini #BaliTolakReklamasi #3 mlm ini di Twice Bar terpaksa DIBATALKAN . #FTP",periode_1,forbali13
2013-09-19,Teriakan suara penolakan di konser Mini #3 #BaliTolakReklamasi 9 PM @Twice_Bali w / @nympheabali @SFK_bali & #Refugee,periode_1,forbali13
2013-09-19,Di konser mini #3 mlm nnti @Twice_Bali km akan buka lapak baju #BaliTolakReklamasi hasil penjualan utk membiayai perjuangan @WalhiBali,periode_1,forbali13
2013-09-19,Malam ini : konser mini #3 #BaliTolakReklamasi di @Twice_Bali mohon parkirnya di jalan legian & INGAT jgn merokok saat band tampil . okey :),periode_1,forbali13
2013-09-19,"tidur ..tidur ..jaga kondisi biar esok bs merapat ke konser mini #3 #BaliTolakReklamasi @Twice_Bali jgn lupa push up , cuci kaki &sikat gigi :)",periode_1,forbali13
2013-09-19,di konser mini #3 #BaliTolakReklamasi @Twice_Bali akan ada kotak donasi untk @Yogha_Balinese ketua @OSD_BALI yg sdg dirawat di rumah sakit,periode_1,forbali13
2013-09-18,Klo nonton konser mini #3 #BaliTolakReklamasi di @Twice_Bali mohon parkirnya di jalan legian & INGAT jgn merokok saat band tampil . okey :),periode_1,forbali13
2013-09-18,Di konser mini #3 besok @Twice_Bali kami akan buka lapak baju #BaliTolakReklamasi sluruh hasil penjualan utk membiayai perjuangan @WalhiBali,periode_1,forbali13
2013-09-18,Di venue konser mini #3 #BaliTolakReklamasi besok kalian bisa ttd petisi penolakan atau bisa langsung isi petisi di,periode_1,forbali13
2013-09-17,"Diskusi publik ditutup dgn makan siang bersama . Terima kasih penyelenggara , pembicara , n hadirin . Pokoknya #BaliTolakReklamasi !!",periode_1,forbali13
2013-09-17,Sekarang : @gendovara ForBALI bicara . Pokoknya #BaliTolakReklamasi !!,periode_1,forbali13
2013-09-17,Ayo ramaikan & suarakan #BaliTolakReklamasi di diskusi publik 'Menyoal Pro Kontra SK Reklamasi Gubernur Jilid 2 ',periode_1,forbali13
2013-09-17,Pagiii @gendovara ! Siap bicara di diskusi publik nanti jam 9 ? #BaliTolakReklamasi,periode_1,forbali13
2013-09-17,"Besok pagi diskusi , jumat malem kita hajar lagi konser mini #BaliTolakReklamasi #3 @Twice_Bali",periode_1,forbali13
2013-09-17,Bukak sitik joss @dedhicdeath : Joged caesar ya min ? RT kemarin nggak cuma berdiri kok aksi #BaliTolakReklamasi nya . Kami joget juga,periode_1,forbali13
2013-09-17,"Ayo ! :D RT @maya_larasati : Gotik , plis ! :D RT @forbali13 : Konser ayo ! Diskusi ayo ! Turun ke jalan ayo ! Joged caesar ayo ! #BaliTolakReklamasi",periode_1,forbali13
2013-09-17,"Konser , ayo ! Diskusi , ayo ! Turun ke jalan , ayo ! Joged caesar , ayo ! Apapun , untuk #BaliTolakReklamasi :))",periode_1,forbali13
2013-09-17,Tau aja :p RT @dedhicdeath : Joged caesar ya min ? Hehe @forbali13 Eh tapi kemarin aksi #BaliTolakReklamasi nya kami joget juga lho ! :D,periode_1,forbali13
2013-09-17,Eh tapi kemarin nggak cuma berdiri kok aksi #BaliTolakReklamasi nya . Kami joget juga lho ! :D,periode_1,forbali13
2013-09-17,"Kemarin berdiri di jalan , besok duduk di belakang meja . Kemanapun kami suarakan #BaliTolakReklamasi !!",periode_1,forbali13
2013-09-17,"@arya_krisma secepatnya minggu ini dgn jumlah massa yg lebih besar , ayo gabung di aksi #BaliTolakReklamasi !!",periode_1,forbali13
2013-09-17,"BETUL RT @HenryAdrian6 : Jelas kami dukung ini adalah soal kemanusiaan , bukan soal kedaerahan #BaliTolakReklamasi @TopanFreeman",periode_1,forbali13
2013-09-16,Thanx kawan !! RT @TopanFreeman : Kawan cirebon pun mendukung RT @HenryAdrian6 : #BaliTolakReklamasi dan Rakyat indonesia harus tolak Reklamasi,periode_1,forbali13
2013-09-16,Thanx kawan RT @RickyMohammad_: Saya menandatangani petisi SK pencabutan relaklamasi benoa . walapun saya bkn orang bali #BALITOLAKREKLAMASI,periode_1,forbali13
2013-09-16,Hey ho lets go ! konser mini #BaliTolakReklamasi #3 @Twice_Bali jumat (20 /9 ) 9 PM w / @nympheabali @SFK_bali & Refugee,periode_1,forbali13
2013-12-28,"""@ahmadfinchy13 : metode kampanye @forbali13 dicuri &dicounter #BaliTolakReklamasi  ih , yg kanan kaya kaos kampanye :p",periode_1,forbali13
2013-12-23,"Bali Selatan banjir terus begini , masih mau diurug juga ? #BaliTolakReklamasi",periode_1,forbali13
2013-12-04,"""@violinapuspa : <c2><ab> Lagi di GOR Tembau Bali , jualan baju #BaliTolakReklamasi cc : @forbali13 "" serbuuuuu !!",periode_1,forbali13
2013-12-02,"#endWTO bela petani , kita semua makan nasi ! #BaliTolakReklamasi",periode_1,forbali13
2013-12-01,Barang ke4 yg dilelang di Pasar Mini #BaliTolakReklamasi : 1 lagu cinta dari @gendovara !!  :D,periode_1,forbali13
2013-12-01,"Video ke4 si Pasar Mini #BaliTolakReklamasi dari nun jauh di Amerika , Degung Santikarma & Carlos Santana . Blues on !",periode_1,forbali13
2013-12-01,Barang ke3 yg dilelang di Pasar Mini #BaliTolakReklamasi CD terbaru @SID_Official dgn tandatangan 3 personelnya !,periode_1,forbali13
2013-12-01,One Man Band : Yon Gondrong di panggung Pasar Mini #BaliTolakReklamasi | kok bisa yaaa ? :D,periode_1,forbali13
2013-12-01,Video ke3 di Pasar Mini #BaliTolakReklamasi : dukungan dari Iwan Fals . Kalian udah nonton videonya ? :),periode_1,forbali13
2013-12-01,Wajah2 yg khawatir akan masa depan anak cucunya di pulau ini . #BaliTolakReklamasi,periode_1,forbali13
2013-12-01,"Gerakan #BaliTolakReklamasi ini adalah sejarah di Bali , bahwa rakyat , ormas , musisi , seniman , dan individu2 bergabung menolak ketidakadilan !",periode_1,forbali13
2013-12-01,Evie di panggung Pasar Mini #BaliTolakReklamasi jegeg sajan nok .. 8 )),periode_1,forbali13
2013-12-01,Barang kedua yg dilelang di Pasar Mini #BaliTolakReklamasi : lukisan diatas skate board dari Eco Defender,periode_1,forbali13
2013-12-01,Barang pertama yg dilelang di Pasar Mini #BaliTolakReklamasi malam ini : t -shirt dari Slashrock,periode_1,forbali13
2013-12-01,"""Kami tak mau bersalah pada anak2 cucu . Harus ada perubahan !"" - @GlennFredly #BaliTolakReklamasi",periode_1,forbali13
2013-12-01,"""Seniman juga masyarakat . Apa gunanya berkarya kalau tidak menyentuh sekitarmu ?"" Sawung Jabo #BaliTolakReklamasi",periode_1,forbali13
2013-12-01,Di Pasar Mini #BaliTolakReklamasi malam ini diputar video2 dukungan kawan2 seniman untuk gerakan ini .,periode_1,forbali13
2013-12-01,"""Kalo tanah Bali dijual semua , anak cucumu tinggal dimana ?"" Jun Bintang di panggung Pasar Mini #BaliTolakReklamasi",periode_1,forbali13
2013-12-01,Barisan #BaliTolakReklamasi merapat ke Penggak Men Mersi sekaraaaaang ...! :D,periode_1,forbali13
2013-11-30,Line up Pasar Mini #BaliTolakReklamasi malam ini di Penggak Men Mersi Kesiman .,periode_1,forbali13
2013-11-30,Nanti malam ! Pasar mini #BaliTolakReklamasi di Penggak Men Mersi Kesiman .,periode_1,forbali13
2013-11-20,@ucok_hutabarat @SirkusBarock @toto_tewel terimakasih  dukungannya digerakan #BaliTolakReklamasi,periode_1,forbali13
2013-11-17,Maju terus ! <e2><80><9c>@violinapuspa : Salut sama seluruh kawan -kawan @forbali13 untuk acara Pasar Mini #balitolakreklamasi solidaritas tanpa batas !<e2><80><9d>,periode_1,forbali13
2013-11-17,Tengkiu ! <e2><80><9c>@Dirty13_cloth : @forbali13 dua dari semua tanda tangan petisi tadi adalah tim kami dari solo dan membawa 1kaos #BaliTolakReklamasi,periode_1,forbali13
2013-11-17,It 's @GoldVoice_Bali guys !!! Di PasarMini2 di Penggak Men Mersi #BaliTolakReklamasi,periode_1,forbali13
2013-11-17,Ndakpapa yang penting semangatnya #BaliTolakReklamasi :) @AdioutsidersAdi,periode_1,forbali13
2013-11-17,!!! <e2><80><9c>@wika_okt : lanjutkan #baliTolakReklamasi @forbali13 <e2><80><9d>,periode_1,forbali13
2013-11-17,@THEHYDRANTBALl emang asoy geboy !!! Marilah kemari kawans ! #BaliTolakReklamasi,periode_1,forbali13
2013-11-17,Seru bgt lelang kaosnya . Apalagi diiringi oleh @THEHYDRANTBALl di PasarMini2 #BaliTolakReklamasi,periode_1,forbali13
2013-11-17,"Beberapa lukisan , kontribusi dr Sanggar Anak Tangguh yg dilelang malam ini , untuk perjuangan kita semua #BaliTolakReklamasi",periode_1,forbali13
2013-11-17,"Musisi yg tampil malam ini , di PasarMini2 tidak ada yg dibayar satupun . Itu krn mereka sayang Bali dan dukung #BaliTolakReklamasi Kalo kamu ?",periode_1,forbali13
2013-11-17,Yang antri utk isi petisi dan beli bir utk support #BaliTolakReklamasi :) kalian ?,periode_1,forbali13
2013-11-17,"Seri Krisis berikutnya dr MadeMawut , ""KrisisSDM "". Biar kita tdj dijagokan utk jadi buruh murah oleh penguasa pengusaha . #BaliTolakReklamasi",periode_1,forbali13
2013-11-17,hati2 di jalan ! <e2><80><9c>@CopokTigabelas : Akan segera merapat ke penggak men mersi @forbali13 #balitolakreklamasi <e2><80><9d>,periode_1,forbali13
2013-11-17,Ajak semua ! <e2><80><9c>@Dirty13_cloth : Bersiap menghadiri Pasar Mini #2 #BaliTolakReklamasi dan berperang bersama @forbali13 demi kemenangan Alam !!!<e2><80><9d>,periode_1,forbali13
2013-11-17,Yang belum punya kaos #balitolakreklamasi merapat yuk ! Sering kehabisan kan ? Makanya dateng skrg dan jgn lupa bawa uang yak :),periode_1,forbali13
2013-11-16,"Venue PasarMini #2 #BaliTolakReklamasi sudah ready !! Ayoo mandi dulu , dandan yg cantek & ganteng okey . sampai jumpa 1 ,5 jam lagi :)",periode_1,forbali13
2013-11-16,Selamat pagi kawan !! Udah pada ngopi ? Jgn lupa datang nanti jam 5 sore ya di PasarMini #2 salam #BaliTolakReklamasi,periode_1,forbali13
2013-11-16,@gun_ria matur nuwun mas bro . salam #BaliTolakReklamasi :),periode_1,forbali13
2013-11-15,nih denah venue PasarMini #BaliTolakReklamasi besok . Jangan nyasar ke timur jauh ya :),periode_1,forbali13
2013-11-14,Selamat pagi . biar nggak kesasar nyari  venue PasarMini #2 #BaliTolakReklamasi ini kita kasi denahnya *lanjut ngopi,periode_1,forbali13
2013-11-14,Ngiring simpang di PasarMini #2 #BaliTolakReklamasi yuk lelang sambil berdendang & saweran cc @BaleBengong,periode_1,forbali13
2013-11-14,Belum punya kaos #BaliTolakReklamasi ? Beli di acara ini besok Minggu !,periode_1,forbali13
2014-06-29,"""@Agungfairtrade : #CR7FOOLED pls support #BaliTolakReklamasi to refuse the reclamation of Benoa Bay Bali , it kill the mangroves "" @Cristiano",periode_2,forbali13
2014-06-28,@SBYudhoyono dengan semangat Ramadhan 1435 Hijriyah #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-28,Video aksi kemarin bikinan @Teddy_Drew ini bikin merinding ! #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-27,"""@xRMBLx : Tmn2 perkusi unjuk gigi . #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi  Bali Xtreme Drummer ! @_bXd_",periode_2,forbali13
2014-06-27,"Kami sih yakin sebenernya diam2 pak gub sdh hafal lirik lagu #BaliTolakReklamasi . Tapi kebiasaan beliau diam2 sih , jd ga ikut nyanyi deh :))",periode_2,forbali13
2014-06-27,@Adi_Hydrant n Copox @TheBullheadBali memimpin mars #BaliTolakReklamasi . #BatalkanPerpreslimasatuthbjad,periode_2,forbali13
2014-06-26,Artwork dari teman2 . Terima kasih ! #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-26,Thx teman2 yg sdh bergabung bersama barisan #BaliTolakReklamasi hari ini meneriakkan #BatalkanPerpreslimasatuthbjad . Selamat beraktivitas kembali !,periode_2,forbali13
2014-06-26,@madenavicula di barisan #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-26,@robinavicula di tengah barisan #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-26,"""@RMBLrafa : Masih adakah yang bilang ini puluhan ?! 
#BaliTolakReklamasi @forbali13 @JRX_SID",periode_2,forbali13
2014-06-26,Perwakilan BEM UNHI berorasi #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad,periode_2,forbali13
2014-06-26,"Dari Negara menolak reklamasi , membawakan puisi titipan ibunya . #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad",periode_2,forbali13
2014-06-26,Halo grup reklamator !! Nyenyak tidurmu ? #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-26,Coba pak @SBYudhoyono ini apa bacanya ?? #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-26,Temen2 bali extreme drummer @_bXd_ juga udah siap nih .. #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad,periode_2,forbali13
2014-06-26,Baleganjur nya udah siap nii .. #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-26,Temen2 baleganjur & bali extreme drummer @_bXd_ udah merapat ke lap parkir timur renon nih .. Yuk buruan yg lain ! #BaliTolakReklamasi,periode_2,forbali13
2014-06-26,Ayoayo segera merapat ke lap .parkir timur renon ..... *gelundungin dari tempat tidur * #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-25,Hukum mengatur pembangunan atau pembangunan mengatur hukum ? #BatalkanPerpreslimasatuthbjad #CR7FOOLED #BaliTolakReklamasi,periode_2,forbali13
2014-06-25,Kalo dipenuhin #BaliTolakReklamasi kayaknya seru nih ;) Lokasi : stand pemprov di PKB .,periode_2,forbali13
2014-06-24,"""@Agungfairtrade : #CR7FOOLED we hope u 're with #BaliTolakReklamasi to fight against environmental destroyers of Benoa Bay Bali "" @Cristiano",periode_2,forbali13
2014-06-22,"Eh , tau nggak sih kalo lagu #BaliTolakReklamasi bisa didownload di",periode_2,forbali13
2014-06-21,Salut utk teman2 Bandung yg akan bergerak utk #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad bsk pagi . Kalo kami ga bisa bangun sepagi itu :p,periode_2,forbali13
2014-06-20,Selamat juga utk oom2 @SID_Official yg menang award AMI semalam . Terima kasih atas dedikasi kalian kpd alam n gerakan #BaliTolakReklamasi :*,periode_2,forbali13
2014-06-17,"""@Rachmananda_: @SBYudhoyono sehat pak ? cabut dong perpreslimasatuthbjad #BaliTolakReklamasi "" kantongnya sih lagi sehat bgt . Gatau deh orgnya :p",periode_2,forbali13
2014-06-16,Thanx kawan2 udah memberikan dukungan & doanya utk aksi damai pagi ini #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi,periode_2,forbali13
2014-06-16,"Selamat istirahat kawan , sampai jumpa besok ya *cium satu satu #BatalkanPerpreslimasatuthbjad #BaliTolakReklamasi",periode_2,forbali13
2014-06-16,"TOP !! ""@rama483 : @JRX_SID @SID_Official sorry kalau jelek bli :D  #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad",periode_2,forbali13
2014-06-15,"Sangat Boleh !! ""@Basur_: @forbali13 bli saya tidak punya baju #BaliTolakReklamasi hanya berbekal semangat membela boleh ikut ?""",periode_2,forbali13
2014-06-14,"""@xRMBLx : cc @laskarbali <e2><80><9c>@bobbyalcoholic : Laskar Bali mana suaranya #BaliTolakReklamasi  :))",periode_2,forbali13
2014-06-14,"""@itsmeRoberto : Mkn @SBYudhoyono pengen bali kyk hasil nyatanya bakrie #BaliTolakReklamasi #BatalkanPerpreslimasatuthbjad",periode_2,forbali13
2014-06-14,"#BatalkanPerpreslimasatuthbjad ""@Wira_Sinatra : Jgn diam melihat tanah kelahiranmu di jual #BaliTolakReklamasi @SBYudhoyono",periode_2,forbali13
2014-06-14,"#BatalkanPerpreslimasatuthbjad ""@Aguenk12 : @SBYudhoyono masa jabatan sbentar lgi . Kasih perpisahan yg indah buat indonesia #BaliTolakReklamasi",periode_2,forbali13
2014-06-08,"""@candrarock : Lagu #BaliTolakReklamasi berkumandang di German , oleh @NosstressBali & Aryani Kriegenburg  keren !! :)",periode_2,forbali13
2014-06-05,"Pertanyaan soal kaos #BaliTolakReklamasi silakan diarahkan ke @Radic_co . Pemesanan , hub no telp juragannya yg ada di bio ..",periode_2,forbali13
2014-06-02,Terima kasih @SID_Official @naviculamusic @NosstressBali yg ga bosan2 teriakkan #BaliTolakReklamasi & nyebar petisi ini tanpa henti !,periode_2,forbali13
2014-06-02,"""@laladyrose : @Radic_co #balitolakreklamasi Yang saya suarakan pagi ini  hijabers cantek !",periode_2,forbali13
2014-05-27,"Baju #BaliTolakReklamasi lg dijemur , sablonnya blm kering . Kalo udh siap kita kabarin . Skrg simpen dulu no juragannya di bio @Radic_co :)",periode_2,forbali13
2014-05-27,"Timpal cang ne :) @AlcoholicRider : Selamat pagi ,melanjutkan project layangan #BaliTolakReklamasi !!!",periode_2,forbali13
2014-05-27,"!!! RT ""@bobbyalcoholic : Layang2 #BaliTolakReklamasi dari @AlcoholicRider baru 50 % ,siap ikut festival padanggalak",periode_2,forbali13
2014-05-25,Selamat pagi !! yuk ttd & sebarkan #BaliTolakReklamasi  *ngaduk kopi,periode_2,forbali13
2014-05-23,"Selamat pagi , udah pada ngopi ? Nah sambil ngopi yuk ttd & sebarkan petisinya #BaliTolakReklamasi dijamin berkah :)",periode_2,forbali13
2014-05-23,@ronaldosagala makasi bro salam #BaliTolakReklamasi !!,periode_2,forbali13
2014-05-23,Selamat malam epribadi !! Udah pada ttd petisinya ? klo belum yuk ttd & sebarkan #BaliTolakReklamasi,periode_2,forbali13
2014-05-22,Yuk @iwanfals tandatangani & sebarkan petisinya desak @SBYudhoyono tak mengubah Perpres 45 /2011 #BaliTolakReklamasi,periode_2,forbali13
2014-05-22,Bro @rahung masaknya sambil tandatangani petisi desak @SBYudhoyono tak mengubah Perpres 45 /2011 #BaliTolakReklamasi,periode_2,forbali13
2014-05-22,Yuk @Happy_Salma tandatangani sebarkan petisinya desak @SBYudhoyono tak mengubah Perpres 45 /2011 #BaliTolakReklamasi,periode_2,forbali13
2014-05-22,Yuk @GlennFredly tandatangani sebarkan petisinya desak @SBYudhoyono tak mengubah Perpres 45 /2011 #BaliTolakReklamasi,periode_2,forbali13
2014-05-22,Yuk @sarasdewi tandatangani sebarkan petisinya desak @SBYudhoyono tak mengubah Perpres 45 /2011 #BaliTolakReklamasi,periode_2,forbali13
2014-05-21,Yg mau beli baju #BaliTolakReklamasi tanya @Radic_co ya . Kemarin sih katanya lagi diproduksi lagi karena sold out ;),periode_2,forbali13
2014-05-05,Ganteng rek @tommyapriando : Support kami #BalitolakReklamasi dr tanah Jawa . Lawan ! @FajarMerah_ @JRX_SID @WalhiBali,periode_2,forbali13
2014-03-28,Hormat &Salut akan solidaritas warga Sidakarya . Semangat membela tanah kelahirannya takkan padam hanya karena terali besi #BaliTolakReklamasi,periode_1,forbali13
2014-03-28,Keren !!! @anindyastina : #BaliTolakReklamasi cc : @forbali13 :),periode_1,forbali13
2014-02-22,"Malam mingguan , jalan bareng gebetan /pacar biar makin keren pake baju #BaliTolakReklamasi nya :)",periode_1,forbali13
2014-02-21,"Cuci mukak , kaki , & gosok gigi trus tidur , besok pagi mau jogging sama mbak lilik ..salam #BaliTolakReklamasi",periode_1,forbali13
2014-02-15,"Ayo Suwung , Pemogan , Sesetan , Sanur , Jimbaran , dan pesisir lainnya ! Tolak ditenggelamkan ! #BaliTolakReklamasi",periode_1,forbali13
2014-02-15,Darahku untuk rumahku ! #BaliTolakReklamasi,periode_1,forbali13
2014-02-15,JALAK sedang membakar semangat warga dengan lagu Ibu Pertiwi . Dot ngeling nok :') #BaliTolakReklamasi,periode_1,forbali13
2014-02-15,Pernyataan sikap JALAK (Jaringan Aksi Tolak Reklamasi ) Sidakarya #BaliTolakReklamasi,periode_1,forbali13
2014-02-03,"@SanggahDT halo , kaos #BaliTolakReklamasi bs dibeli di Walhi Bali jl .Dewi Madri 4 no .2 Renon Dps . Luar Bali hub no tlp di profile @Radic_co",periode_1,forbali13
2014-01-26,Tulisan cerdas n kritis kawan2 bikin sarapan pagi lebih bergizi . Yuk yg lain yg pernah nulis soal #BaliTolakReklamasi kasi link ke kami ;),periode_1,forbali13
2014-01-25,"Yg sdh order t -shirt #BaliTolakReklamasi harap bersabar . Musim ujan cyin , sablonan @Radic_co nggak kering -kering .. *kipasin *",periode_1,forbali13
2014-01-25,Untuk yg di luar Bali & mau beli t -shirt #BaliTolakReklamasi silakan colek juragan @Radic_co ato hub no hp yg ada di profile nya .,periode_1,forbali13
2014-01-25,Untuk yg di Bali & mau beli t -shirt #BaliTolakReklamasi silakan ke @WalhiBali jl dewi madri 5 no 2 renon .,periode_1,forbali13
2014-01-23,Yang punya foto semua artis menyanyikan #BaliTolakReklamasi mention kita dong . :),periode_1,forbali13
2014-01-23,Aduhhh mimin terharu dan larut menyanyikan lagu #BaliTolakReklamasi bersama semua penonton sampe lupa moto . Penontonnya keren !!,periode_1,forbali13
2014-01-23,"Pemanasan dulu , menonton testimonial @GlennFredly yang dukung #BaliTolakReklamasi @walhinasional",periode_1,forbali13
2014-01-22,@bagussujanaa @Dhode_OFC @Bekul_Brother17 @Edhi_darknezz @ode_hf @tugus_dipva Salam #BaliTolakReklamasi next time ikut aksi di Bali yuk,periode_1,forbali13
2014-01-21,"Ini td juga ada partisipan bela2in ngayah dari laut buat tolak reklamasi . Kenalin , Gek Duyung :p #BaliTolakReklamasi",periode_1,forbali13
2014-01-21,"Bli @gendovara yg lg orasi tadi siang di depan istana rakyat , di atas tank ! :p  #BaliTolakReklamasi",periode_1,forbali13
2014-01-21,Setelah nego dg aparat yg alot . Iring2a menuju UKP4 . Saat ini tim aksi sdh di dlm gedung #BaliTolakReklamasi,periode_1,forbali13
2014-01-21,Oke lanjut ! Giliran UKP4 kami sambangi siang ini . Bagian pengawasan pembangunan kepresidenan nih #BaliTolakReklamasi,periode_1,forbali13
2014-01-21,Penyerahan petisi #BaliTolakReklamasi . @Moko_Ke perwakilan ForBALI . Doakan kawan2 ! Biar dukungannya smp ke langit ! :D,periode_1,forbali13
2014-01-21,Petisi penolakan reklamasi teluk benoa di terima di kementrian setneg #BaliTolakReklamasi,periode_1,forbali13
2014-01-21,Perwakilan forbali menyerahkan petisi penolakan reklamasi teluk benoa ke istana #BaliTolakReklamasi,periode_1,forbali13
2014-01-21,@JRX_SID @CopokTBH The Hydrant Made Maut ikut menyuarakan penolakan sg aksi seni . Aksi asik ! #BaliTolakReklamasi,periode_1,forbali13
2014-01-21,"Manado cm direklamasi 4 hektar , banjir bandang . Teluk Benoa mau direklamasi 848 hektar ! Lu gile kali , ndro ?! :D #BaliTolakReklamasi",periode_1,forbali13
2014-01-21,Reklamasi Teluk Benoa = Banjir dan Bencana di Masa Depan !! Bukti : banjir bandang Manado #BaliTolakReklamasi,periode_1,forbali13
2014-01-21,Aksi tolak reklamasi di depan istana saat ini . Merapat mendekat ! Lawan keserakahan bersama ! #BaliTolakReklamasi,periode_1,forbali13
2014-01-20,"""@WidanaD : Di negara ini demokrasi itu omongkosong !! bbrp kali demo #BaliTolakReklamasi tak ditanggapi "" malah ditongkrongin preman2 kekar :p",periode_1,forbali13
2014-01-20,"""@IntanParamitha : Selamat pagi orang -orang yang tak berhenti berlawan ! #BaliTolakReklamasi "" Pagi mbok ..",periode_1,forbali13
