sumber_data,parameter,date,time,periode,user,user_all,user_count,tweets,clean_text,word_count,hashtag,tag_count,is_duplicate,replying,fav_count,rep_count,ret_count,link
twitter,#balinotforsale,2013-07-26,10:05 AM,periode_1, Arik05_,Arik05_  JRX_SID,2,Semoga konser #Balinotforsale sukses dan semangat bli @JRX_SID menular ke semua pemuda dan pemudi bali,semoga konser sukses semangat menular pemuda pemudi,7,Balinotforsale,1,FALSE,False,NA,NA,NA,/Arik05_/status/360596714098401284
twitter,#balinotforsale,2013-07-26,10:05 AM,periode_1, xADT_RBLx,xADT_RBLx  Yodi_Premana  JRX_SID,3,"Ngabas baong investor agresif nyak :p RT @Yodi_Premana : Pidan ngabas padang , jani ngabas beton ! #BaliNotForSale @JRX_SID",ngabas baong investor agresif nyak pidan ngabas padang jani ngabas beton,11,BaliNotForSale,1,FALSE,False,NA,NA,NA,/xADT_RBLx/status/360596683823919105
twitter,#balinotforsale,2013-07-26,10:05 AM,periode_1, KRatnasari,KRatnasari  dadongBLELENG  JRX_SID,3,"\m /\m / RT @dadongBLELENG : Pidan BALI : Bersih Aman Lestari Indah , jani BALI : Baat Abe Liu Isine #BaliNotForSale @JRX_SID",pidan bersih aman lestari indah jani baat abe liu isine,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/KRatnasari/status/360596681064054784
twitter,#balinotforsale,2013-07-26,10:04 AM,periode_1, regimahendra,regimahendra  JRX_SID,2,Di TL saya pada banyak yang sok bijak mengeluarkan statement ttg #BaliNotForSale padahal mreka masih buang sampah sembarangan cc : @JRX_SID,sok bijak mengeluarkan statement mreka buang sampah sembarangan,8,BaliNotForSale,1,FALSE,False,NA,1,NA,/regimahendra/status/360596535186173953
twitter,#balinotforsale,2013-07-26,10:04 AM,periode_1, rianupaantu,rianupaantu  JRX_SID  MaulanaInter,3,"FPI apa pak PERS nh bang ??""@JRX_SID : FREE . Tapi beliin tahu isi ya . RT @MaulanaInter Nonton Acara #BaliNotForSale Bayar apa Free bang ?""",fpi pers nh bang free beliin isi nonton acara bayar free bang,12,BaliNotForSale,1,FALSE,False,NA,NA,1,/rianupaantu/status/360596494409142272
twitter,#balinotforsale,2013-07-26,10:04 AM,periode_1, adit_ABRS,adit_ABRS,1,BALI ORA DI DOL ! #BaliNotForSale,ora dol,2,BaliNotForSale,1,FALSE,False,NA,NA,NA,/adit_ABRS/status/360596409126371328
twitter,#balinotforsale,2013-07-26,10:03 AM,periode_1, wawan_grogie,wawan_grogie  SID_Official,2,"Siap kapten :-D RT @SID_Official Yang sudah siap bersepeda bareng SID hari ini , kumpul di Rumble Shop jam 15 :00 #BaliNotForSale",kapten bersepeda bareng sid kumpul rumble shop,7,BaliNotForSale,1,FALSE,False,NA,NA,1,/wawan_grogie/status/360596307930394624
twitter,#balinotforsale,2013-07-26,10:03 AM,periode_1, Agus_Aryakaa,Agus_Aryakaa  wirawanadinata  JRX_SID,3,"RT @wirawanadinata : Bli @JRX_SID , semoga konser #BaliNotForSale bisa buat pemimpin bali tau pemuda bali sangat mencintai alam bali ini :)",semoga konser pemimpin pemuda mencintai alam,6,BaliNotForSale,1,FALSE,False,NA,NA,1,/Agus_Aryakaa/status/360596274619224064
twitter,#balinotforsale,2013-07-26,10:03 AM,periode_1, jullyantoo,jullyantoo,1,Pengen ke Bali lihat #BaliNotForSale concert,pengen lihat concert,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/jullyantoo/status/360596141701734400
twitter,#balinotforsale,2013-07-26,10:03 AM,periode_1, rorefahnovrandy,rorefahnovrandy  JRX_SID,2,"@JRX_SID Good ! anak2 nakal bali berkumpul disawah ,  melawan para hama2 bajingan . Die For Government ! #BaliNotForSale",good anak nakal berkumpul disawah melawan hama bajingan die government,10,BaliNotForSale,1,FALSE,True,2,2,47,/rorefahnovrandy/status/360596126933590017
twitter,#balinotforsale,2013-07-26,10:03 AM,periode_1, nathamahendra,nathamahendra  DEPS_COMMUNITY,2,Ubudo e iku ! :) RT @DEPS_COMMUNITY : Jalan2 murah ? Jangan ke Daerah Nusa2 . Pemilik fasilitasnya siapa ? Warga Lokalkah ? #BaliNotForSale,ubudo iku jalan murah daerah nusa pemilik fasilitasnya warga lokalkah,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/nathamahendra/status/360596104871546883
twitter,#balinotforsale,2013-07-26,10:03 AM,periode_1, HONOURcloth,HONOURcloth,1,"#BaliNotForSale #BaliNotForSale let 's join at Junjungan Ubud .. Enjoy the music , save our ONLY One BALI ..",let join junjungan ubud enjoy music save one,8,BaliNotForSale  BaliNotForSale,2,FALSE,False,NA,NA,5,/HONOURcloth/status/360596098861117442
twitter,#balinotforsale,2013-07-26,10:02 AM,periode_1, Andrewibowo13,Andrewibowo13  JRX_SID  gendovara  Radic_co,4,"Iyaa keren ,brapaan tuh ?RT @JRX_SID : Keren ! RT @gendovara Kaos baru dr @Radic_co dijual di #BaliNotForSale ",iyaa keren brapaan tuh keren kaos dr dijual,8,BaliNotForSale,1,FALSE,False,NA,1,NA,/Andrewibowo13/status/360596060302872576
twitter,#balinotforsale,2013-07-26,10:02 AM,periode_1, Garnetiaprmnita,Garnetiaprmnita,1,#BaliNotForSale #BaliNotForSale #BaliNotForSale {},,0,BaliNotForSale  BaliNotForSale  BaliNotForSale,3,FALSE,False,NA,NA,NA,/Garnetiaprmnita/status/360596044595216387
twitter,#balinotforsale,2013-07-26,10:02 AM,periode_1, DFNT_Bali,DFNT_Bali  DFNT_Bali,2,Ralat HARI INI @DFNT_Bali : Peta lokasi kongser #BaliNotForSale besok ,ralat peta lokasi kongser besok,5,BaliNotForSale,1,FALSE,False,NA,NA,1,/DFNT_Bali/status/360595885148745731
twitter,#balinotforsale,2013-07-26,10:01 AM,periode_1, takbisatidur,takbisatidur,1,#BaliNotForSale,,0,BaliNotForSale,1,TRUE,False,NA,NA,NA,/takbisatidur/status/360595753577619457
twitter,#balinotforsale,2013-07-26,10:01 AM,periode_1, GunkTBV,GunkTBV,1,Pura Puseh mu akan berubah menjadi tempat hiburan malam ...! Sebelum itu terjadi mari teriakan #BaliNotForSale,pura puseh berubah hiburan teriakan,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/GunkTBV/status/360595714293768193
twitter,#balinotforsale,2013-07-26,10:01 AM,periode_1, goes_dp,goes_dp  GlennFredly,2,"RT @GlennFredly : Smoga Semesta merestui konser #BaliNotForSale hari ini ,saat tanah leluhur & ... ",smoga semesta merestui konser tanah leluhur,6,BaliNotForSale,1,FALSE,False,NA,NA,NA,/goes_dp/status/360595712129507330
twitter,#balinotforsale,2013-07-26,10:01 AM,periode_1, anggapradana_,anggapradana_,1,Pidan sampi ne baang ngamah padang masak jani baang ngamah beton :( #BaliNotForSale,pidan sampi baang ngamah padang masak jani baang ngamah beton,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/anggapradana_/status/360595693775237122
twitter,#balinotforsale,2013-07-26,10:01 AM,periode_1, AndiMahardhika7,AndiMahardhika7  JRX_SID,2,pidan namen padi di carik mangkin nanem beton di carik  #BaliNotForSale @JRX_SID,pidan namen padi carik mangkin nanem beton carik,8,BaliNotForSale,1,FALSE,False,NA,NA,NA,/AndiMahardhika7/status/360595639211536386
twitter,#balinotforsale,2013-07-26,10:01 AM,periode_1, AnggaKusuma73,AnggaKusuma73  jrx_sid,2,#BaliNotForSale melawan penjajah yg sebenarnya di negeri ini | @jrx_sid,melawan penjajah negeri,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/AnggaKusuma73/status/360595607351607296
twitter,#balinotforsale,2013-07-26,10:01 AM,periode_1, yasa_maonk,yasa_maonk  dadongBLELENG  JRX_SID,3,"Benyah Amah Leak Invertor RT @dadongBLELENG : Pidan BALI : Bersih Aman Lestari Indah , jani BALI : Baat Abe Liu Isine #BaliNotForSale @JRX_SID",benyah amah leak invertor pidan bersih aman lestari indah jani baat abe liu isine,14,BaliNotForSale,1,FALSE,False,NA,NA,1,/yasa_maonk/status/360595601135648770
twitter,#balinotforsale,2013-07-26,10:00 AM,periode_1, tude_suryanata,tude_suryanata  haloBali,2,Oh tidak ..!!! #BaliNotForSale RT @haloBali : Denpasar Alami Ledakan Penduduk Pada 2020  #HBNews,oh denpasar alami ledakan penduduk,5,BaliNotForSale  HBNews,2,FALSE,False,NA,NA,NA,/tude_suryanata/status/360595535431872512
twitter,#balinotforsale,2013-07-26,10:00 AM,periode_1, DesakNoviadewi,DesakNoviadewi  dadongBLELENG  JRX_SID,3,"Ajan :'( pide nu ad carik ""@dadongBLELENG : Pidan BALI : Bersih Aman Lestari Indah , jani BALI : Baat Abe Liu Isine #BaliNotForSale @JRX_SID """,ajan pide carik pidan bersih aman lestari indah jani baat abe liu isine,13,BaliNotForSale,1,FALSE,False,NA,NA,NA,/DesakNoviadewi/status/360595476833239041
twitter,#balinotforsale,2013-07-26,10:00 AM,periode_1, xRMBLx,xRMBLx  bronzengobrain  BROKENROSE_YK,3,@bronzengobrain #GusTeja #TheFather #Refuge & Jojo @BROKENROSE_YK . #BaliNotForSale,jojo,1,GusTeja  TheFather  Refuge  BaliNotForSale,4,FALSE,False,NA,NA,7,/xRMBLx/status/360595412698148866
twitter,#balinotforsale,2013-07-26,10:00 AM,periode_1, RayssonySonyy,RayssonySonyy,1,"#BaliNotForSale #BaliNotForSale
#BaliNotForSale #BaliNotForSale
#BaliNotForSale #BaliNotForSale
#BaliNotForSale #BaliNotForSale",,0,BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale,8,FALSE,False,NA,NA,NA,/RayssonySonyy/status/360595404972228610
twitter,#balinotforsale,2013-07-26,10:00 AM,periode_1, JRX_SID,JRX_SID  _boddah87,2,Yg jelas mereka jd tahu ada banyak amarah utk mereka dari pulau ini RT @_boddah87 Apa #BaliNotForSale akan bungkam penguasa Bali yg serakah ?,amarah pulau bungkam penguasa serakah,5,BaliNotForSale,1,FALSE,False,1,2,22,/JRX_SID/status/360595387091918849
twitter,#balinotforsale,2013-07-26,10:00 AM,periode_1, oyea_tude69,oyea_tude69,1,"Sayangi alam / tempat kelahiran mu yg sudah memberikan mu alas untuk berjalan ""#BaliNotForSale",sayangi alam kelahiran alas berjalan,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/oyea_tude69/status/360595349615820803
twitter,#balinotforsale,2013-07-26,9:59 AM,periode_1, teguhastawan,teguhastawan,1,"Selamatkan alam , alam sudah lelah untuk menangis #BaliNotForSale",selamatkan alam alam lelah menangis,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/teguhastawan/status/360595232456314881
twitter,#balinotforsale,2013-07-26,9:59 AM,periode_1, Gigih95s,Gigih95s  SID_Official,2,"Bike freedom ! RT @SID_Official : Yang sudah siap bersepeda bareng SID hari ini , kumpul di Rumble Shop Ubud jam 15 :00 #BaliNotForSale",bike freedom bersepeda bareng sid kumpul rumble shop ubud,9,BaliNotForSale,1,FALSE,False,NA,NA,1,/Gigih95s/status/360595167264260096
twitter,#balinotforsale,2013-07-26,9:59 AM,periode_1, xRMBLx,xRMBLx  SID_Official  PrideOfLion_  xROOTSRADICALSx  TheBullheadBali  GEEKSSMILE  JackKnifeBlues  POSTMENbali  gardengrove7,9,@SID_Official @PrideOfLion_ @xROOTSRADICALSx @TheBullheadBali @GEEKSSMILE @JackKnifeBlues @POSTMENbali @gardengrove7 #BaliNotForSale,,0,BaliNotForSale,1,FALSE,False,2,1,57,/xRMBLx/status/360595132522827777
twitter,#balinotforsale,2013-07-26,9:58 AM,periode_1, donox09,donox09,1,#BaliNotForSale semoga daerah lain bisa mencontoh perang ini,semoga daerah mencontoh perang,4,BaliNotForSale,1,FALSE,False,NA,NA,NA,/donox09/status/360595055687372801
twitter,#balinotforsale,2013-07-26,9:58 AM,periode_1, RUFalse,RUFalse  balinotforsale  JRX_SID,3,"Sukses konser #BaliNotForSale tanah leluhur adalah harta ,bali itu desa dan pantai yang indah ,bukan sirkuit F1 @balinotforsale @JRX_SID",sukses konser tanah leluhur harta desa pantai indah sirkuit,9,BaliNotForSale,1,FALSE,False,NA,NA,NA,/RUFalse/status/360595038130028545
twitter,#balinotforsale,2013-07-26,9:58 AM,periode_1, ajunk_ngurah,ajunk_ngurah  made_taka,2,#BaliNotForSale RT @made_taka Jgn tnamkan kbncian & mulailah smua ny dg kasih krna kasih kn mnntun k jln kdmaian ...,tnamkan kbncian smua ny krna kn mnntun jln kdmaian,9,BaliNotForSale,1,FALSE,False,NA,NA,NA,/ajunk_ngurah/status/360594958077534209
twitter,#balinotforsale,2013-07-26,9:57 AM,periode_1, CRASHCLOTHbali,CRASHCLOTHbali,1,Cintai dan pertahankan tempat kita yg indah dan damai ini #balinotforsale,cintai pertahankan indah damai,4,balinotforsale,1,FALSE,False,NA,NA,NA,/CRASHCLOTHbali/status/360594818688229377
twitter,#balinotforsale,2013-07-26,9:57 AM,periode_1, wirawanadinata,wirawanadinata,1,Petani dan nelayan seperti tak ada artinya dimata pemimpin #BaliNotForSale,petani nelayan dimata pemimpin,4,BaliNotForSale,1,FALSE,False,NA,NA,1,/wirawanadinata/status/360594812442910720
twitter,#balinotforsale,2013-07-26,9:57 AM,periode_1, 8ocil_,8ocil_  JRX_SID,2,Bli knp #BaliNotForSale diadakan disawah ? Ga takut tanamannya diinjak penonton ? @JRX_SID,knp diadakan disawah takut tanamannya diinjak penonton,7,BaliNotForSale,1,FALSE,False,NA,NA,NA,/8ocil_/status/360594718775721985
twitter,#balinotforsale,2013-07-26,9:57 AM,periode_1, didisco69,didisco69  JRX_SID,2,Pengen gowes bareng @JRX_SID naik lowrider terus jln breng ke acara #balinotforsale,pengen gowes bareng lowrider jln breng acara,7,balinotforsale,1,FALSE,False,NA,NA,NA,/didisco69/status/360594696336183296
twitter,#balinotforsale,2013-07-26,9:57 AM,periode_1, purwakakusuma,purwakakusuma,1,#BaliNotForSale & #BaliNotForRent,,0,BaliNotForSale  BaliNotForRent,2,FALSE,False,NA,NA,NA,/purwakakusuma/status/360594675482112000
twitter,#balinotforsale,2013-07-26,9:57 AM,periode_1, gorila_rongsok,gorila_rongsok  JRX_SID,2,"Bikin pancingan belut , sekalian nonton @JRX_SID konser sambil nyari belut di ubud ! #BaliNotForSale",bikin pancingan belut nonton konser nyari belut ubud,8,BaliNotForSale,1,FALSE,False,NA,NA,NA,/gorila_rongsok/status/360594644037406721
twitter,#balinotforsale,2013-07-26,9:57 AM,periode_1, christiangeanta,christiangeanta  GlennFredly,2,"RT @GlennFredly : Smoga Semesta merestui konser  #BaliNotForSale hari ini ,saat tanah leluhur & anak muda peduli adat ,angkat suara !",smoga semesta merestui konser tanah leluhur anak muda peduli adat angkat suara,12,BaliNotForSale,1,FALSE,False,NA,NA,NA,/christiangeanta/status/360594624261271552
twitter,#balinotforsale,2013-07-26,9:57 AM,periode_1, agikarya,agikarya  panjiprbw,2,@panjiprbw ubud nyak ? #BaliNotForSale,ubud nyak,2,BaliNotForSale,1,FALSE,False,NA,NA,NA,/agikarya/status/360594623585980417
twitter,#balinotforsale,2013-07-26,9:56 AM,periode_1, NicolasGalangID,NicolasGalangID  JRX_SID,2,"#BaliNotForSale bukan ajang utk pamer kebolehan ,melainkan utk menyadarkan masyarakat bahwa alam itu punyaa hati yg hrus dijaga @JRX_SID",ajang pamer kebolehan menyadarkan masyarakat alam punyaa hati hrus dijaga,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/NicolasGalangID/status/360594496494374914
twitter,#balinotforsale,2013-07-26,9:56 AM,periode_1, dadongBLELENG,dadongBLELENG  JRX_SID,2,"Pidan BALI : Bersih Aman Lestari Indah , jani BALI : Baat Abe Liu Isine #BaliNotForSale @JRX_SID",pidan bersih aman lestari indah jani baat abe liu isine,10,BaliNotForSale,1,FALSE,False,2,3,121,/dadongBLELENG/status/360594390441402369
twitter,#balinotforsale,2013-07-26,9:55 AM,periode_1, edi_offroader,edi_offroader  JRX_SID,2,#BaliNotForSale pduli trhdp bali tmpt kta brpijak jngn hbskn tnah bali yg dmai ini utk ank cucu kami . kpalkan tngan utk pmbrontakn @JRX_SID,pduli trhdp tmpt kta brpijak jngn hbskn tnah dmai ank cucu kpalkan tngan pmbrontakn,14,BaliNotForSale,1,FALSE,False,NA,NA,NA,/edi_offroader/status/360594317779283968
twitter,#balinotforsale,2013-07-26,9:55 AM,periode_1, _iqbalOSD,_iqbalOSD  JRX_SID,2,"Gak bisa hadir karna ada pelajaran yang harus diselesaikan :( Good Luck kawan "" disana jaga kelestarian alam ya :) #BaliNotForSale @JRX_SID",hadir pelajaran diselesaikan good luck kawan disana jaga kelestarian alam,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/_iqbalOSD/status/360594160723570688
twitter,#balinotforsale,2013-07-26,9:55 AM,periode_1, VincentiusOscar,VincentiusOscar,1,Save Bali #BaliNotForSale,save,1,BaliNotForSale,1,FALSE,False,NA,NA,3,/VincentiusOscar/status/360594107527217154
twitter,#balinotforsale,2013-07-26,9:54 AM,periode_1, TOTOTOENK,TOTOTOENK  JRX_SID,2,"Enak gak bli ? RT @JRX_SID : Semua band di #BaliNotForSale bermain tanpa bayaran , kecuali SID , kami dibayar , pakai tahu isi . Isi baut .",enak band bermain bayaran kecuali sid dibayar pakai isi isi baut,11,BaliNotForSale,1,FALSE,False,NA,NA,1,/TOTOTOENK/status/360594060827824128
twitter,#balinotforsale,2013-07-26,9:54 AM,periode_1, astrri11,astrri11  FarhanFrust,2,RT @FarhanFrust : #BaliNotForSale,,0,BaliNotForSale,1,FALSE,False,NA,1,NA,/astrri11/status/360594044935618563
twitter,#balinotforsale,2013-07-26,9:54 AM,periode_1, footstepband,footstepband  JRX_SID,2,"#BaliNotForSale , kami turut mendukung aksi sosial kalian , karna alam butuh kumpulan manusia berjiwa ksatria seperti kalian @JRX_SID",mendukung aksi sosial alam butuh kumpulan manusia berjiwa ksatria,9,BaliNotForSale,1,FALSE,False,NA,NA,1,/footstepband/status/360593969236819970
twitter,#balinotforsale,2013-07-26,9:54 AM,periode_1, nadiarastafary,nadiarastafary  Yodi_Premana  JRX_SID,3,"RT @Yodi_Premana : Pidan ngabas padang , jani ngabas beton ! #BaliNotForSale @JRX_SID",pidan ngabas padang jani ngabas beton,6,BaliNotForSale,1,TRUE,False,NA,NA,NA,/nadiarastafary/status/360593942007386113
twitter,#balinotforsale,2013-07-26,9:54 AM,periode_1, reyhan_m,reyhan_m  GlennFredly,2,"Amiin opa RT @GlennFredly : Smoga Semesta merestui konser #BaliNotForSale hari ini ,saat tanah (cont ) ",amiin opa smoga semesta merestui konser tanah,7,BaliNotForSale,1,FALSE,False,NA,NA,NA,/reyhan_m/status/360593937779531777
twitter,#balinotforsale,2013-07-26,9:54 AM,periode_1, RayssonySonyy,RayssonySonyy  BOBBYBIKUL  JRX_SID  baliekarock,4,"bla punyamu akn d ambil orang lain , saya yakin kalian tidak akan diam saja , semangat bli 
@BOBBYBIKUL @JRX_SID @baliekarock #BaliNotForSale",bla punyamu akn ambil orang diam semangat,7,BaliNotForSale,1,FALSE,False,NA,NA,1,/RayssonySonyy/status/360593895861653505
twitter,#balinotforsale,2013-07-26,9:52 AM,periode_1, rizaldyrmdhan,rizaldyrmdhan  JRX_SID,2,"Sukses buat acra #BaliNotForSale bli , semoga pemerintah lari ketakutan dan menjadi sadar ! @JRX_SID",sukses acra semoga pemerintah lari ketakutan sadar,7,BaliNotForSale,1,FALSE,False,NA,NA,NA,/rizaldyrmdhan/status/360593483083423747
twitter,#balinotforsale,2013-07-26,9:52 AM,periode_1, stian_faky,stian_faky  JRX_SID,2,Bang @JRX_SID nanti jgn lupa bawa takjil buat muslim yg berpuasa dlm menyaksikan acara #BaliNotForSale terima kasih :),bang lupa bawa takjil muslim berpuasa menyaksikan acara,8,BaliNotForSale,1,FALSE,False,NA,NA,NA,/stian_faky/status/360593412744945667
twitter,#balinotforsale,2013-07-26,9:52 AM,periode_1, riz_Arock,riz_Arock  JRX_SID,2,"@JRX_SID Berdoalah untuk Bali , untuk mu , dan untuk semua orang yg memperjuangkannya . Jangan pernah menyerah ! #BaliNotForSale",berdoalah orang memperjuangkannya menyerah,4,BaliNotForSale,1,FALSE,False,NA,NA,NA,/riz_Arock/status/360593383770689537
twitter,#balinotforsale,2013-07-26,9:52 AM,periode_1, JefriRosandi,JefriRosandi  JRX_SID,2,#BALINOTFORSALE Alam harus menang melawan Mesin dengan cara cerdas cek Tl -<c2><bb> @JRX_SID !! Apa kabar semesta dikotamu ?,alam menang melawan mesin cerdas kabar semesta dikotamu,8,BALINOTFORSALE,1,FALSE,False,NA,NA,1,/JefriRosandi/status/360593331811647488
twitter,#balinotforsale,2013-07-26,9:51 AM,periode_1, PrideOfLion_,PrideOfLion_  LION_SHC  PrideOfLion_,3,"Thanks bradda , keep support :* RT @LION_SHC : Tanah Bali tdk untuk di perjual -belikan !Besok sodara kita @PrideOfLion_ #BaliNotForSale !Proud !",thanks bradda keep tanah perjual belikan besok sodara proud,9,BaliNotForSale,1,FALSE,False,NA,NA,2,/PrideOfLion_/status/360593267617832960
twitter,#balinotforsale,2013-07-26,9:51 AM,periode_1, supsuppripri,supsuppripri  amriucupz  agoessoeryawan,3,"Hahah RT @amriucupz But for rent :)) ""@agoessoeryawan : #BaliNotForSale """,hahah rent,2,BaliNotForSale,1,FALSE,False,NA,1,NA,/supsuppripri/status/360593159660642304
twitter,#balinotforsale,2013-07-26,9:50 AM,periode_1, outsider_aries,outsider_aries  JRX_SID,2,"alam adalah nya kita ,kau selamatkan alam berarti .orng orang berhutng nyawa padamu .aku bangga punya IDOLA sepertimu #BaliNotForSale @JRX_SID",alam selamatkan alam orng orang berhutng nyawa padamu bangga idola sepertimu,11,BaliNotForSale,1,FALSE,False,NA,NA,NA,/outsider_aries/status/360592879929929729
twitter,#balinotforsale,2013-07-26,9:50 AM,periode_1, putusuraharja,putusuraharja  leakBALI_  JRX_SID,3,=)) RT @leakBALI_: Semoga #BaliNotForSale berjalan lancar agar tempat kami ngeleak tidak diamah para penjajah tanah Bali @JRX_SID,semoga berjalan lancar ngeleak diamah penjajah tanah,7,BaliNotForSale,1,FALSE,False,NA,NA,NA,/putusuraharja/status/360592824766447619
twitter,#balinotforsale,2013-07-26,9:49 AM,periode_1, DavitStyo,DavitStyo  SID_Official,2,"<e2><80><9c>@SID_Official : Sambut surya , kenakan mahkota . Raja dan ratu perubahan ,hari ini tanah ini adalah kekasihmu .Selamat bercinta . #BaliNotForSale",sambut surya kenakan mahkota raja ratu perubahan tanah kekasihmu bercinta,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/DavitStyo/status/360592732852469761
twitter,#balinotforsale,2013-07-26,9:49 AM,periode_1, CaesarJighs,CaesarJighs  WalhiBali  JRX_SID,3,"Acara #BaliNotForSale hari ini semoga lancar ,alam harus menang ! @WalhiBali @JRX_SID",acara semoga lancar alam menang,5,BaliNotForSale,1,FALSE,False,NA,NA,2,/CaesarJighs/status/360592708349353984
twitter,#balinotforsale,2013-07-26,9:49 AM,periode_1, brian_kukuh,brian_kukuh  JRX_SID,2,Kalo ikut #BaliNotForSale tu ibarat km lg kursus jd malaikat penolong bagi sluruh alam dan penghuninya jd ini positiv bkn sensasi @JRX_SID,kalo tu km kursus malaikat penolong sluruh alam penghuninya positiv bkn sensasi,12,BaliNotForSale,1,FALSE,False,NA,NA,NA,/brian_kukuh/status/360592638606454784
twitter,#balinotforsale,2013-07-26,9:49 AM,periode_1, darisdz,darisdz  JRX_SID,2,"kalo mau berARGUMEN bikin konser aja kayak @JRX_SID , gausah demo . #BaliNotForSale",kalo berargumen bikin konser kayak gausah demo,7,BaliNotForSale,1,FALSE,False,NA,NA,NA,/darisdz/status/360592621887954945
twitter,#balinotforsale,2013-07-26,9:48 AM,periode_1, JOHNCOOL_xRMBLx,JOHNCOOL_xRMBLx  JRX_SID  SID_Official,3,"Kbnyakn orang hnya mnjga nma baik diri 'a ndiri ,thx U berat @JRX_SID yg sdh mnjaga jagat BALI ini ..sukses sllu @SID_Official ..#BaliNotForSale",kbnyakn orang hnya mnjga nma ndiri thx berat sdh mnjaga jagat sukses sllu,13,BaliNotForSale,1,FALSE,False,NA,NA,NA,/JOHNCOOL_xRMBLx/status/360592482280542209
twitter,#balinotforsale,2013-07-26,9:48 AM,periode_1, guztuardana,guztuardana  mademetronome  mademetronome,3,"Okeelah nanti saya kesana bawa penampad ""@mademetronome : Siap brumbun bro :) RTBli @mademetronome sudah siap untuk konser #BaliNotForSale ?""",okeelah kesana bawa penampad brumbun rtbli konser,7,BaliNotForSale,1,FALSE,False,NA,NA,NA,/guztuardana/status/360592450206711808
twitter,#balinotforsale,2013-07-26,9:48 AM,periode_1, stian_faky,stian_faky,1,"Yg ngeleak nanti di acara #BaliNotForSale yg Muslim bawa Tasbih , Kristen bawa Kalung , Hindu bawa Bunga , Budha bawa Dupa . Biar tuhan tau :)",ngeleak acara muslim bawa tasbih kristen bawa kalung hindu bawa bunga budha bawa dupa biar tuhan,16,BaliNotForSale,1,FALSE,False,NA,NA,NA,/stian_faky/status/360592342215954433
twitter,#balinotforsale,2013-07-26,9:47 AM,periode_1, besoKKawin,besoKKawin  JRX_SID,2,@JRX_SID Apakah acara #BaliNotForSale akan berhasil membungkam para penguasa bali yg serakah ???,acara berhasil membungkam penguasa serakah,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/besoKKawin/status/360592295780827136
twitter,#balinotforsale,2013-07-26,9:47 AM,periode_1, ahmadfanani_,ahmadfanani_  pambudi32,2,"Sih , polae wong bali hahaha ""@pambudi32 : #BaliNotForSale #BaliNotForSale #BaliNotForSale #BaliNotForSale """,polae hahaha,2,BaliNotForSale  BaliNotForSale  BaliNotForSale  BaliNotForSale,4,FALSE,False,NA,1,NA,/ahmadfanani_/status/360592272779264003
twitter,#balinotforsale,2013-07-26,9:47 AM,periode_1, mademetronome,mademetronome  guztuardana  mademetronome,3,Siap brumbun bro :) RT @guztuardana Bli @mademetronome sudah siap untuk konser #BaliNotForSale ?,brumbun konser,2,BaliNotForSale,1,FALSE,False,NA,1,NA,/mademetronome/status/360592223475212289
twitter,#balinotforsale,2013-07-26,9:47 AM,periode_1, Matt_Tri36,Matt_Tri36  SID_Official,2,"Sukses buat konser dsawahnya :) RT @SID_Official : Yg sdh siap bersepeda bareng SID hari ini , kumpul di Rumble Shop jam 15 :00 #BaliNotForSale",sukses konser dsawahnya sdh bersepeda bareng sid kumpul rumble shop,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Matt_Tri36/status/360592100036853761
twitter,#balinotforsale,2013-07-26,9:47 AM,periode_1, Ramadhani_ndut,Ramadhani_ndut  LadyRose_OSD,2,"RT @LadyRose_OSD : Are you ready for Trending To #BaliNotForSale ?!!!""",ready trending,2,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Ramadhani_ndut/status/360592090373165058
twitter,#balinotforsale,2013-07-26,9:47 AM,periode_1, Pidin_Kokein,Pidin_Kokein  JRX_SID,2,"#BaliNotForSale , jagalah alam ini agar tetap indah kawan @JRX_SID",jagalah alam indah kawan,4,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Pidin_Kokein/status/360592070274060288
twitter,#balinotforsale,2013-07-26,9:46 AM,periode_1, gunturr68,gunturr68  JRX_SID,2,"""@JRX_SID : Hari ini di  #BaliNotForSale SID on stage jam 4 sore . ",sid stage,2,BaliNotForSale,1,FALSE,False,NA,NA,NA,/gunturr68/status/360592020835799041
